#file for arcs using the same infrastructure in the sense that activities (i,j) and (i_bar, j_bar) occupy the same underlying infrastructure
i,j,i_bar,j_bar
BGB_722_B-376-1-1-arr-right,BGB_722_B-376-1-1-dep-right,BGB_722_B-7-2-1-arr-right,BGB_722_B-7-2-1-dep-right
BGB_722_B-7-1-1-arr-right,BGB_722_B-7-1-1-dep-right,BGB_722_B-626-1-3-arr-right,BGB_722_B-626-1-3-dep-right
BGB_722_B-7-1-1-arr-right,BGB_722_B-7-1-1-dep-right,BGB_722_B-7-2-1-arr-right,BGB_722_B-7-2-1-dep-right
BGB_722_B-626-1-3-arr-right,BGB_722_B-626-1-3-dep-right,BGB_722_B-7-2-1-arr-right,BGB_722_B-7-2-1-dep-right
BWED_842_B-376-1-1-arr-right,BWED_842_B-376-1-1-dep-right,BWED_842_B-7-2-1-arr-right,BWED_842_B-7-2-1-dep-right
BWED_842_B-376-1-1-arr-right,BWED_842_B-376-1-1-dep-right,BWED_842_B-626-1-3-arr-right,BWED_842_B-626-1-3-dep-right
BWED_842_B-376-1-1-arr-right,BWED_842_B-376-1-1-dep-right,BWED_842_B-7-1-1-arr-right,BWED_842_B-7-1-1-dep-right
BWED_842_B-7-2-1-arr-right,BWED_842_B-7-2-1-dep-right,BWED_842_B-626-1-3-arr-right,BWED_842_B-626-1-3-dep-right
BWED_842_B-7-2-1-arr-right,BWED_842_B-7-2-1-dep-right,BWED_842_B-7-1-1-arr-right,BWED_842_B-7-1-1-dep-right
BWED_842_B-626-1-3-arr-right,BWED_842_B-626-1-3-dep-right,BWED_842_B-7-1-1-arr-right,BWED_842_B-7-1-1-dep-right
BWH_832_B-626-1-3-arr-right,BWH_832_B-626-1-3-dep-right,BWH_832_B-376-1-1-arr-right,BWH_832_B-376-1-1-dep-right
BWH_832_B-626-1-3-arr-right,BWH_832_B-626-1-3-dep-right,BWH_832_B-7-2-1-arr-right,BWH_832_B-7-2-1-dep-right
BWH_832_B-626-1-3-arr-right,BWH_832_B-626-1-3-dep-right,BWH_832_B-7-1-1-arr-right,BWH_832_B-7-1-1-dep-right
BWH_832_B-376-1-1-arr-right,BWH_832_B-376-1-1-dep-right,BWH_832_B-7-2-1-arr-right,BWH_832_B-7-2-1-dep-right
BWH_832_B-376-1-1-arr-right,BWH_832_B-376-1-1-dep-right,BWH_832_B-7-1-1-arr-right,BWH_832_B-7-1-1-dep-right
BWH_832_B-7-2-1-arr-right,BWH_832_B-7-2-1-dep-right,BWH_832_B-7-1-1-arr-right,BWH_832_B-7-1-1-dep-right
BBEU_812_B-376-1-1-arr-right,BBEU_812_B-376-1-1-dep-right,BBEU_812_B-626-1-3-arr-right,BBEU_812_B-626-1-3-dep-right
BBEU_812_B-376-1-1-arr-right,BBEU_812_B-376-1-1-dep-right,BBEU_812_B-7-2-1-arr-right,BBEU_812_B-7-2-1-dep-right
BBEU_812_B-376-1-1-arr-right,BBEU_812_B-376-1-1-dep-right,BBEU_812_B-7-1-1-arr-right,BBEU_812_B-7-1-1-dep-right
BBEU_812_B-626-1-3-arr-right,BBEU_812_B-626-1-3-dep-right,BBEU_812_B-7-2-1-arr-right,BBEU_812_B-7-2-1-dep-right
BBEU_812_B-626-1-3-arr-right,BBEU_812_B-626-1-3-dep-right,BBEU_812_B-7-1-1-arr-right,BBEU_812_B-7-1-1-dep-right
BBEU_812_B-7-2-1-arr-right,BBEU_812_B-7-2-1-dep-right,BBEU_812_B-7-1-1-arr-right,BBEU_812_B-7-1-1-dep-right
BJUN_956_B-626-1-3-arr-right,BJUN_956_B-626-1-3-dep-right,BJUN_956_B-7-1-1-arr-right,BJUN_956_B-7-1-1-dep-right
BJUN_956_B-626-1-3-arr-right,BJUN_956_B-626-1-3-dep-right,BJUN_956_B-7-2-1-arr-right,BJUN_956_B-7-2-1-dep-right
BJUN_956_B-626-1-3-arr-right,BJUN_956_B-626-1-3-dep-right,BJUN_956_B-376-1-1-arr-right,BJUN_956_B-376-1-1-dep-right
BJUN_956_B-7-1-1-arr-right,BJUN_956_B-7-1-1-dep-right,BJUN_956_B-7-2-1-arr-right,BJUN_956_B-7-2-1-dep-right
BJUN_956_B-7-1-1-arr-right,BJUN_956_B-7-1-1-dep-right,BJUN_956_B-376-1-1-arr-right,BJUN_956_B-376-1-1-dep-right
BJUN_956_B-7-2-1-arr-right,BJUN_956_B-7-2-1-dep-right,BJUN_956_B-376-1-1-arr-right,BJUN_956_B-376-1-1-dep-right
BWES_812_B-7-2-1-arr-right,BWES_812_B-7-2-1-dep-right,BWES_812_B-626-1-3-arr-right,BWES_812_B-626-1-3-dep-right
BWES_812_B-7-2-1-arr-right,BWES_812_B-7-2-1-dep-right,BWES_812_B-7-1-1-arr-right,BWES_812_B-7-1-1-dep-right
BWES_812_B-7-2-1-arr-right,BWES_812_B-7-2-1-dep-right,BWES_812_B-376-1-12-arr-right,BWES_812_B-376-1-12-dep-left
BWES_812_B-626-1-3-arr-right,BWES_812_B-626-1-3-dep-right,BWES_812_B-7-1-1-arr-right,BWES_812_B-7-1-1-dep-right
BWES_812_B-626-1-3-arr-right,BWES_812_B-626-1-3-dep-right,BWES_812_B-376-1-12-arr-right,BWES_812_B-376-1-12-dep-left
BWES_812_B-7-1-1-arr-right,BWES_812_B-7-1-1-dep-right,BWES_812_B-376-1-12-arr-right,BWES_812_B-376-1-12-dep-left
BMN_802_B-7-2-1-arr-right,BMN_802_B-7-2-1-dep-right,BMN_802_B-626-1-3-arr-right,BMN_802_B-626-1-3-dep-right
BMN_802_B-7-2-1-arr-right,BMN_802_B-7-2-1-dep-right,BMN_802_B-7-1-1-arr-right,BMN_802_B-7-1-1-dep-right
BMN_802_B-626-1-3-arr-right,BMN_802_B-626-1-3-dep-right,BMN_802_B-7-1-1-arr-right,BMN_802_B-7-1-1-dep-right
BWKRR_802_B-7-1-1-arr-right,BWKRR_802_B-7-1-1-dep-right,BWKRR_802_B-7-2-1-arr-right,BWKRR_802_B-7-2-1-dep-right
BWKRR_802_B-7-1-1-arr-right,BWKRR_802_B-7-1-1-dep-right,BWKRR_802_B-626-1-3-arr-right,BWKRR_802_B-626-1-3-dep-right
BWKRR_802_B-7-2-1-arr-right,BWKRR_802_B-7-2-1-dep-right,BWKRR_802_B-626-1-3-arr-right,BWKRR_802_B-626-1-3-dep-right
BHAL_712_B-7-1-1-arr-right,BHAL_712_B-7-1-1-dep-right,BHAL_712_B-626-1-3-arr-right,BHAL_712_B-626-1-3-dep-right
BHAL_712_B-7-1-1-arr-right,BHAL_712_B-7-1-1-dep-right,BHAL_712_B-7-2-1-arr-right,BHAL_712_B-7-2-1-dep-right
BHAL_712_B-626-1-3-arr-right,BHAL_712_B-626-1-3-dep-right,BHAL_712_B-7-2-1-arr-right,BHAL_712_B-7-2-1-dep-right
BHO_702_B-7-1-1-arr-right,BHO_702_B-7-1-1-dep-right,BHO_702_B-7-2-1-arr-right,BHO_702_B-7-2-1-dep-right
BHO_702_B-7-1-1-arr-right,BHO_702_B-7-1-1-dep-right,BHO_702_B-626-1-3-arr-right,BHO_702_B-626-1-3-dep-right
BHO_702_B-7-2-1-arr-right,BHO_702_B-7-2-1-dep-right,BHO_702_B-626-1-3-arr-right,BHO_702_B-626-1-3-dep-right
BHEI_632_B-7-2-1-arr-right,BHEI_632_B-7-2-1-dep-right,BHEI_632_B-7-1-1-arr-right,BHEI_632_B-7-1-1-dep-right
BHEI_632_B-7-2-1-arr-right,BHEI_632_B-7-2-1-dep-right,BHEI_632_B-626-1-3-arr-right,BHEI_632_B-626-1-3-dep-right
BHEI_632_B-7-1-1-arr-right,BHEI_632_B-7-1-1-dep-right,BHEI_632_B-626-1-3-arr-right,BHEI_632_B-626-1-3-dep-right
BIP_612_B-626-1-41-arr-left,BIP_612_B-626-1-41-dep-right,BIP_612_B-626-1-23-arr-left,BIP_612_B-626-1-23-dep-right
BTHF_513_A-489-1-12-arr-right,BTHF_513_A-489-1-12-dep-left,BTHF_513_A-489-1-12-arr-left,BTHF_513_A-489-1-12-dep-left
BTHF_513_A-489-1-12-arr-right,BTHF_513_A-489-1-12-dep-left,BTHF_513_A-489-1-12-arr-right,BTHF_513_A-489-1-12-dep-right
BTHF_513_A-489-1-12-arr-left,BTHF_513_A-489-1-12-dep-left,BTHF_513_A-489-1-12-arr-right,BTHF_513_A-489-1-12-dep-right
