#file for arcs using the same infrastructure in the sense that activities (i,j) and (i_bar, j_bar) occupy the same underlying infrastructure
i,j,i_bar,j_bar
BNK_461_B-273-2-1-arr-right,BNK_461_B-273-2-1-dep-right,BNK_461_B-288-1-1-arr-right,BNK_461_B-288-1-1-dep-right
BHER_471_B-288-1-1-arr-right,BHER_471_B-288-1-1-dep-right,BHER_471_B-348-1-21-arr-right,BHER_471_B-348-1-21-dep-right
BHER_471_B-288-1-1-arr-right,BHER_471_B-288-1-1-dep-right,BHER_471_B-273-2-1-arr-right,BHER_471_B-273-2-1-dep-right
BHER_471_B-288-1-1-arr-right,BHER_471_B-288-1-1-dep-right,BHER_471_B-493-1-1-arr-right,BHER_471_B-493-1-1-dep-right
BHER_471_B-288-1-1-arr-right,BHER_471_B-288-1-1-dep-right,BHER_471_B-273-1-1-arr-right,BHER_471_B-273-1-1-dep-right
BHER_471_B-288-1-1-arr-right,BHER_471_B-288-1-1-dep-right,BHER_471_B-54-1-1-arr-right,BHER_471_B-54-1-1-dep-right
BHER_471_B-348-1-21-arr-right,BHER_471_B-348-1-21-dep-right,BHER_471_B-273-2-1-arr-right,BHER_471_B-273-2-1-dep-right
BHER_471_B-348-1-21-arr-right,BHER_471_B-348-1-21-dep-right,BHER_471_B-493-1-1-arr-right,BHER_471_B-493-1-1-dep-right
BHER_471_B-348-1-21-arr-right,BHER_471_B-348-1-21-dep-right,BHER_471_B-273-1-1-arr-right,BHER_471_B-273-1-1-dep-right
BHER_471_B-348-1-21-arr-right,BHER_471_B-348-1-21-dep-right,BHER_471_B-54-1-1-arr-right,BHER_471_B-54-1-1-dep-right
BHER_471_B-273-2-1-arr-right,BHER_471_B-273-2-1-dep-right,BHER_471_B-493-1-1-arr-right,BHER_471_B-493-1-1-dep-right
BHER_471_B-273-2-1-arr-right,BHER_471_B-273-2-1-dep-right,BHER_471_B-273-1-1-arr-right,BHER_471_B-273-1-1-dep-right
BHER_471_B-273-2-1-arr-right,BHER_471_B-273-2-1-dep-right,BHER_471_B-54-1-1-arr-right,BHER_471_B-54-1-1-dep-right
BHER_471_B-493-1-1-arr-right,BHER_471_B-493-1-1-dep-right,BHER_471_B-273-1-1-arr-right,BHER_471_B-273-1-1-dep-right
BHER_471_B-493-1-1-arr-right,BHER_471_B-493-1-1-dep-right,BHER_471_B-54-1-1-arr-right,BHER_471_B-54-1-1-dep-right
BHER_471_B-273-1-1-arr-right,BHER_471_B-273-1-1-dep-right,BHER_471_B-54-1-1-arr-right,BHER_471_B-54-1-1-dep-right
BTHF_511_B-273-1-1-arr-right,BTHF_511_B-273-1-1-dep-right,BTHF_511_B-493-1-12-arr-right,BTHF_511_B-493-1-12-dep-left
BTHF_511_B-273-1-1-arr-right,BTHF_511_B-273-1-1-dep-right,BTHF_511_B-54-1-1-arr-right,BTHF_511_B-54-1-1-dep-right
BTHF_511_B-273-1-1-arr-right,BTHF_511_B-273-1-1-dep-right,BTHF_511_B-273-2-1-arr-right,BTHF_511_B-273-2-1-dep-right
BTHF_511_B-273-1-1-arr-right,BTHF_511_B-273-1-1-dep-right,BTHF_511_B-493-1-12-arr-left,BTHF_511_B-493-1-12-dep-right
BTHF_511_B-273-1-1-arr-right,BTHF_511_B-273-1-1-dep-right,BTHF_511_B-288-1-1-arr-right,BTHF_511_B-288-1-1-dep-right
BTHF_511_B-273-1-1-arr-right,BTHF_511_B-273-1-1-dep-right,BTHF_511_B-493-1-12-arr-right,BTHF_511_B-493-1-12-dep-right
BTHF_511_B-273-1-1-arr-right,BTHF_511_B-273-1-1-dep-right,BTHF_511_B-493-1-12-arr-left,BTHF_511_B-493-1-12-dep-left
BTHF_511_B-493-1-12-arr-right,BTHF_511_B-493-1-12-dep-left,BTHF_511_B-54-1-1-arr-right,BTHF_511_B-54-1-1-dep-right
BTHF_511_B-493-1-12-arr-right,BTHF_511_B-493-1-12-dep-left,BTHF_511_B-273-2-1-arr-right,BTHF_511_B-273-2-1-dep-right
BTHF_511_B-493-1-12-arr-right,BTHF_511_B-493-1-12-dep-left,BTHF_511_B-493-1-12-arr-left,BTHF_511_B-493-1-12-dep-right
BTHF_511_B-493-1-12-arr-right,BTHF_511_B-493-1-12-dep-left,BTHF_511_B-288-1-1-arr-right,BTHF_511_B-288-1-1-dep-right
BTHF_511_B-493-1-12-arr-right,BTHF_511_B-493-1-12-dep-left,BTHF_511_B-493-1-12-arr-right,BTHF_511_B-493-1-12-dep-right
BTHF_511_B-493-1-12-arr-right,BTHF_511_B-493-1-12-dep-left,BTHF_511_B-493-1-12-arr-left,BTHF_511_B-493-1-12-dep-left
BTHF_511_B-54-1-1-arr-right,BTHF_511_B-54-1-1-dep-right,BTHF_511_B-273-2-1-arr-right,BTHF_511_B-273-2-1-dep-right
BTHF_511_B-54-1-1-arr-right,BTHF_511_B-54-1-1-dep-right,BTHF_511_B-493-1-12-arr-left,BTHF_511_B-493-1-12-dep-right
BTHF_511_B-54-1-1-arr-right,BTHF_511_B-54-1-1-dep-right,BTHF_511_B-288-1-1-arr-right,BTHF_511_B-288-1-1-dep-right
BTHF_511_B-54-1-1-arr-right,BTHF_511_B-54-1-1-dep-right,BTHF_511_B-493-1-12-arr-right,BTHF_511_B-493-1-12-dep-right
BTHF_511_B-54-1-1-arr-right,BTHF_511_B-54-1-1-dep-right,BTHF_511_B-493-1-12-arr-left,BTHF_511_B-493-1-12-dep-left
BTHF_511_B-273-2-1-arr-right,BTHF_511_B-273-2-1-dep-right,BTHF_511_B-493-1-12-arr-left,BTHF_511_B-493-1-12-dep-right
BTHF_511_B-273-2-1-arr-right,BTHF_511_B-273-2-1-dep-right,BTHF_511_B-288-1-1-arr-right,BTHF_511_B-288-1-1-dep-right
BTHF_511_B-273-2-1-arr-right,BTHF_511_B-273-2-1-dep-right,BTHF_511_B-493-1-12-arr-right,BTHF_511_B-493-1-12-dep-right
BTHF_511_B-273-2-1-arr-right,BTHF_511_B-273-2-1-dep-right,BTHF_511_B-493-1-12-arr-left,BTHF_511_B-493-1-12-dep-left
BTHF_511_B-493-1-12-arr-left,BTHF_511_B-493-1-12-dep-right,BTHF_511_B-288-1-1-arr-right,BTHF_511_B-288-1-1-dep-right
BTHF_511_B-493-1-12-arr-left,BTHF_511_B-493-1-12-dep-right,BTHF_511_B-493-1-12-arr-right,BTHF_511_B-493-1-12-dep-right
BTHF_511_B-493-1-12-arr-left,BTHF_511_B-493-1-12-dep-right,BTHF_511_B-493-1-12-arr-left,BTHF_511_B-493-1-12-dep-left
BTHF_511_B-288-1-1-arr-right,BTHF_511_B-288-1-1-dep-right,BTHF_511_B-493-1-12-arr-right,BTHF_511_B-493-1-12-dep-right
BTHF_511_B-288-1-1-arr-right,BTHF_511_B-288-1-1-dep-right,BTHF_511_B-493-1-12-arr-left,BTHF_511_B-493-1-12-dep-left
BTHF_511_B-493-1-12-arr-right,BTHF_511_B-493-1-12-dep-right,BTHF_511_B-493-1-12-arr-left,BTHF_511_B-493-1-12-dep-left
BTHF_512_B-273-2-2-arr-right,BTHF_512_B-273-2-2-dep-right,BTHF_512_B-288-1-2-arr-right,BTHF_512_B-288-1-2-dep-right
BTHF_512_B-273-2-2-arr-right,BTHF_512_B-273-2-2-dep-right,BTHF_512_B-493-1-12-arr-right,BTHF_512_B-493-1-12-dep-right
BTHF_512_B-273-2-2-arr-right,BTHF_512_B-273-2-2-dep-right,BTHF_512_B-493-1-12-arr-right,BTHF_512_B-493-1-12-dep-left
BTHF_512_B-273-2-2-arr-right,BTHF_512_B-273-2-2-dep-right,BTHF_512_B-493-1-12-arr-left,BTHF_512_B-493-1-12-dep-left
BTHF_512_B-273-2-2-arr-right,BTHF_512_B-273-2-2-dep-right,BTHF_512_B-273-1-2-arr-right,BTHF_512_B-273-1-2-dep-right
BTHF_512_B-273-2-2-arr-right,BTHF_512_B-273-2-2-dep-right,BTHF_512_B-493-1-12-arr-left,BTHF_512_B-493-1-12-dep-right
BTHF_512_B-273-2-2-arr-right,BTHF_512_B-273-2-2-dep-right,BTHF_512_B-54-1-2-arr-right,BTHF_512_B-54-1-2-dep-right
BTHF_512_B-288-1-2-arr-right,BTHF_512_B-288-1-2-dep-right,BTHF_512_B-493-1-12-arr-right,BTHF_512_B-493-1-12-dep-right
BTHF_512_B-288-1-2-arr-right,BTHF_512_B-288-1-2-dep-right,BTHF_512_B-493-1-12-arr-right,BTHF_512_B-493-1-12-dep-left
BTHF_512_B-288-1-2-arr-right,BTHF_512_B-288-1-2-dep-right,BTHF_512_B-493-1-12-arr-left,BTHF_512_B-493-1-12-dep-left
BTHF_512_B-288-1-2-arr-right,BTHF_512_B-288-1-2-dep-right,BTHF_512_B-273-1-2-arr-right,BTHF_512_B-273-1-2-dep-right
BTHF_512_B-288-1-2-arr-right,BTHF_512_B-288-1-2-dep-right,BTHF_512_B-493-1-12-arr-left,BTHF_512_B-493-1-12-dep-right
BTHF_512_B-288-1-2-arr-right,BTHF_512_B-288-1-2-dep-right,BTHF_512_B-54-1-2-arr-right,BTHF_512_B-54-1-2-dep-right
BTHF_512_B-493-1-12-arr-right,BTHF_512_B-493-1-12-dep-right,BTHF_512_B-493-1-12-arr-right,BTHF_512_B-493-1-12-dep-left
BTHF_512_B-493-1-12-arr-right,BTHF_512_B-493-1-12-dep-right,BTHF_512_B-493-1-12-arr-left,BTHF_512_B-493-1-12-dep-left
BTHF_512_B-493-1-12-arr-right,BTHF_512_B-493-1-12-dep-right,BTHF_512_B-273-1-2-arr-right,BTHF_512_B-273-1-2-dep-right
BTHF_512_B-493-1-12-arr-right,BTHF_512_B-493-1-12-dep-right,BTHF_512_B-493-1-12-arr-left,BTHF_512_B-493-1-12-dep-right
BTHF_512_B-493-1-12-arr-right,BTHF_512_B-493-1-12-dep-right,BTHF_512_B-54-1-2-arr-right,BTHF_512_B-54-1-2-dep-right
BTHF_512_B-493-1-12-arr-right,BTHF_512_B-493-1-12-dep-left,BTHF_512_B-493-1-12-arr-left,BTHF_512_B-493-1-12-dep-left
BTHF_512_B-493-1-12-arr-right,BTHF_512_B-493-1-12-dep-left,BTHF_512_B-273-1-2-arr-right,BTHF_512_B-273-1-2-dep-right
BTHF_512_B-493-1-12-arr-right,BTHF_512_B-493-1-12-dep-left,BTHF_512_B-493-1-12-arr-left,BTHF_512_B-493-1-12-dep-right
BTHF_512_B-493-1-12-arr-right,BTHF_512_B-493-1-12-dep-left,BTHF_512_B-54-1-2-arr-right,BTHF_512_B-54-1-2-dep-right
BTHF_512_B-493-1-12-arr-left,BTHF_512_B-493-1-12-dep-left,BTHF_512_B-273-1-2-arr-right,BTHF_512_B-273-1-2-dep-right
BTHF_512_B-493-1-12-arr-left,BTHF_512_B-493-1-12-dep-left,BTHF_512_B-493-1-12-arr-left,BTHF_512_B-493-1-12-dep-right
BTHF_512_B-493-1-12-arr-left,BTHF_512_B-493-1-12-dep-left,BTHF_512_B-54-1-2-arr-right,BTHF_512_B-54-1-2-dep-right
BTHF_512_B-273-1-2-arr-right,BTHF_512_B-273-1-2-dep-right,BTHF_512_B-493-1-12-arr-left,BTHF_512_B-493-1-12-dep-right
BTHF_512_B-273-1-2-arr-right,BTHF_512_B-273-1-2-dep-right,BTHF_512_B-54-1-2-arr-right,BTHF_512_B-54-1-2-dep-right
BTHF_512_B-493-1-12-arr-left,BTHF_512_B-493-1-12-dep-right,BTHF_512_B-54-1-2-arr-right,BTHF_512_B-54-1-2-dep-right
BHER_472_B-273-2-2-arr-right,BHER_472_B-273-2-2-dep-right,BHER_472_B-54-1-2-arr-right,BHER_472_B-54-1-2-dep-right
BHER_472_B-273-2-2-arr-right,BHER_472_B-273-2-2-dep-right,BHER_472_B-273-1-2-arr-right,BHER_472_B-273-1-2-dep-right
BHER_472_B-273-2-2-arr-right,BHER_472_B-273-2-2-dep-right,BHER_472_B-493-1-2-arr-right,BHER_472_B-493-1-2-dep-right
BHER_472_B-273-2-2-arr-right,BHER_472_B-273-2-2-dep-right,BHER_472_B-348-1-21-arr-right,BHER_472_B-348-1-21-dep-right
BHER_472_B-273-2-2-arr-right,BHER_472_B-273-2-2-dep-right,BHER_472_B-288-1-2-arr-right,BHER_472_B-288-1-2-dep-right
BHER_472_B-54-1-2-arr-right,BHER_472_B-54-1-2-dep-right,BHER_472_B-273-1-2-arr-right,BHER_472_B-273-1-2-dep-right
BHER_472_B-54-1-2-arr-right,BHER_472_B-54-1-2-dep-right,BHER_472_B-493-1-2-arr-right,BHER_472_B-493-1-2-dep-right
BHER_472_B-54-1-2-arr-right,BHER_472_B-54-1-2-dep-right,BHER_472_B-348-1-21-arr-right,BHER_472_B-348-1-21-dep-right
BHER_472_B-54-1-2-arr-right,BHER_472_B-54-1-2-dep-right,BHER_472_B-288-1-2-arr-right,BHER_472_B-288-1-2-dep-right
BHER_472_B-273-1-2-arr-right,BHER_472_B-273-1-2-dep-right,BHER_472_B-493-1-2-arr-right,BHER_472_B-493-1-2-dep-right
BHER_472_B-273-1-2-arr-right,BHER_472_B-273-1-2-dep-right,BHER_472_B-348-1-21-arr-right,BHER_472_B-348-1-21-dep-right
BHER_472_B-273-1-2-arr-right,BHER_472_B-273-1-2-dep-right,BHER_472_B-288-1-2-arr-right,BHER_472_B-288-1-2-dep-right
BHER_472_B-493-1-2-arr-right,BHER_472_B-493-1-2-dep-right,BHER_472_B-348-1-21-arr-right,BHER_472_B-348-1-21-dep-right
BHER_472_B-493-1-2-arr-right,BHER_472_B-493-1-2-dep-right,BHER_472_B-288-1-2-arr-right,BHER_472_B-288-1-2-dep-right
BHER_472_B-348-1-21-arr-right,BHER_472_B-348-1-21-dep-right,BHER_472_B-288-1-2-arr-right,BHER_472_B-288-1-2-dep-right
BNK_462_B-54-1-2-arr-right,BNK_462_B-54-1-2-dep-right,BNK_462_B-493-1-2-arr-right,BNK_462_B-493-1-2-dep-right
BNK_462_B-54-1-2-arr-right,BNK_462_B-54-1-2-dep-right,BNK_462_B-348-1-1-arr-right,BNK_462_B-348-1-1-dep-right
BNK_462_B-54-1-2-arr-right,BNK_462_B-54-1-2-dep-right,BNK_462_B-273-2-2-arr-right,BNK_462_B-273-2-2-dep-right
BNK_462_B-54-1-2-arr-right,BNK_462_B-54-1-2-dep-right,BNK_462_B-273-1-2-arr-right,BNK_462_B-273-1-2-dep-right
BNK_462_B-54-1-2-arr-right,BNK_462_B-54-1-2-dep-right,BNK_462_B-288-1-2-arr-right,BNK_462_B-288-1-2-dep-right
BNK_462_B-493-1-2-arr-right,BNK_462_B-493-1-2-dep-right,BNK_462_B-348-1-1-arr-right,BNK_462_B-348-1-1-dep-right
BNK_462_B-493-1-2-arr-right,BNK_462_B-493-1-2-dep-right,BNK_462_B-273-2-2-arr-right,BNK_462_B-273-2-2-dep-right
BNK_462_B-493-1-2-arr-right,BNK_462_B-493-1-2-dep-right,BNK_462_B-273-1-2-arr-right,BNK_462_B-273-1-2-dep-right
BNK_462_B-493-1-2-arr-right,BNK_462_B-493-1-2-dep-right,BNK_462_B-288-1-2-arr-right,BNK_462_B-288-1-2-dep-right
BNK_462_B-348-1-1-arr-right,BNK_462_B-348-1-1-dep-right,BNK_462_B-273-2-2-arr-right,BNK_462_B-273-2-2-dep-right
BNK_462_B-348-1-1-arr-right,BNK_462_B-348-1-1-dep-right,BNK_462_B-273-1-2-arr-right,BNK_462_B-273-1-2-dep-right
BNK_462_B-348-1-1-arr-right,BNK_462_B-348-1-1-dep-right,BNK_462_B-288-1-2-arr-right,BNK_462_B-288-1-2-dep-right
BNK_462_B-273-2-2-arr-right,BNK_462_B-273-2-2-dep-right,BNK_462_B-273-1-2-arr-right,BNK_462_B-273-1-2-dep-right
BNK_462_B-273-2-2-arr-right,BNK_462_B-273-2-2-dep-right,BNK_462_B-288-1-2-arr-right,BNK_462_B-288-1-2-dep-right
BNK_462_B-273-1-2-arr-right,BNK_462_B-273-1-2-dep-right,BNK_462_B-288-1-2-arr-right,BNK_462_B-288-1-2-dep-right
BSO_402_B-54-1-2-arr-right,BSO_402_B-54-1-2-dep-right,BSO_402_B-273-1-2-arr-right,BSO_402_B-273-1-2-dep-right
BSO_402_B-54-1-2-arr-right,BSO_402_B-54-1-2-dep-right,BSO_402_B-273-2-2-arr-right,BSO_402_B-273-2-2-dep-right
BSO_402_B-273-1-2-arr-right,BSO_402_B-273-1-2-dep-right,BSO_402_B-273-2-2-arr-right,BSO_402_B-273-2-2-dep-right
BOK_552_B-54-1-2-arr-right,BOK_552_B-54-1-2-dep-right,BOK_552_B-243-1-1-arr-right,BOK_552_B-243-1-1-dep-right
BOK_552_B-54-1-2-arr-right,BOK_552_B-54-1-2-dep-right,BOK_552_B-273-1-2-arr-right,BOK_552_B-273-1-2-dep-right
BOK_552_B-54-1-2-arr-right,BOK_552_B-54-1-2-dep-right,BOK_552_B-273-2-2-arr-right,BOK_552_B-273-2-2-dep-right
BOK_552_B-54-1-2-arr-right,BOK_552_B-54-1-2-dep-right,BOK_552_B-58-1-2-arr-right,BOK_552_B-58-1-2-dep-right
BOK_552_B-243-1-1-arr-right,BOK_552_B-243-1-1-dep-right,BOK_552_B-273-1-2-arr-right,BOK_552_B-273-1-2-dep-right
BOK_552_B-243-1-1-arr-right,BOK_552_B-243-1-1-dep-right,BOK_552_B-273-2-2-arr-right,BOK_552_B-273-2-2-dep-right
BOK_552_B-243-1-1-arr-right,BOK_552_B-243-1-1-dep-right,BOK_552_B-58-1-2-arr-right,BOK_552_B-58-1-2-dep-right
BOK_552_B-273-1-2-arr-right,BOK_552_B-273-1-2-dep-right,BOK_552_B-273-2-2-arr-right,BOK_552_B-273-2-2-dep-right
BOK_552_B-273-1-2-arr-right,BOK_552_B-273-1-2-dep-right,BOK_552_B-58-1-2-arr-right,BOK_552_B-58-1-2-dep-right
BOK_552_B-273-2-2-arr-right,BOK_552_B-273-2-2-dep-right,BOK_552_B-58-1-2-arr-right,BOK_552_B-58-1-2-dep-right
BFA_542_B-54-1-2-arr-right,BFA_542_B-54-1-2-dep-right,BFA_542_B-273-2-2-arr-right,BFA_542_B-273-2-2-dep-right
BFA_542_B-54-1-2-arr-right,BFA_542_B-54-1-2-dep-right,BFA_542_B-58-1-2-arr-right,BFA_542_B-58-1-2-dep-right
BFA_542_B-54-1-2-arr-right,BFA_542_B-54-1-2-dep-right,BFA_542_B-243-1-1-arr-right,BFA_542_B-243-1-1-dep-right
BFA_542_B-54-1-2-arr-right,BFA_542_B-54-1-2-dep-right,BFA_542_B-273-1-2-arr-right,BFA_542_B-273-1-2-dep-right
BFA_542_B-273-2-2-arr-right,BFA_542_B-273-2-2-dep-right,BFA_542_B-58-1-2-arr-right,BFA_542_B-58-1-2-dep-right
BFA_542_B-273-2-2-arr-right,BFA_542_B-273-2-2-dep-right,BFA_542_B-243-1-1-arr-right,BFA_542_B-243-1-1-dep-right
BFA_542_B-273-2-2-arr-right,BFA_542_B-273-2-2-dep-right,BFA_542_B-273-1-2-arr-right,BFA_542_B-273-1-2-dep-right
BFA_542_B-58-1-2-arr-right,BFA_542_B-58-1-2-dep-right,BFA_542_B-243-1-1-arr-right,BFA_542_B-243-1-1-dep-right
BFA_542_B-58-1-2-arr-right,BFA_542_B-58-1-2-dep-right,BFA_542_B-273-1-2-arr-right,BFA_542_B-273-1-2-dep-right
BFA_542_B-243-1-1-arr-right,BFA_542_B-243-1-1-dep-right,BFA_542_B-273-1-2-arr-right,BFA_542_B-273-1-2-dep-right
BSTO_542_B-273-2-2-arr-right,BSTO_542_B-273-2-2-dep-right,BSTO_542_B-54-1-2-arr-right,BSTO_542_B-54-1-2-dep-right
BSTO_542_B-273-2-2-arr-right,BSTO_542_B-273-2-2-dep-right,BSTO_542_B-243-1-1-arr-right,BSTO_542_B-243-1-1-dep-right
BSTO_542_B-273-2-2-arr-right,BSTO_542_B-273-2-2-dep-right,BSTO_542_B-58-1-2-arr-right,BSTO_542_B-58-1-2-dep-right
BSTO_542_B-273-2-2-arr-right,BSTO_542_B-273-2-2-dep-right,BSTO_542_B-273-1-2-arr-right,BSTO_542_B-273-1-2-dep-right
BSTO_542_B-54-1-2-arr-right,BSTO_542_B-54-1-2-dep-right,BSTO_542_B-243-1-1-arr-right,BSTO_542_B-243-1-1-dep-right
BSTO_542_B-54-1-2-arr-right,BSTO_542_B-54-1-2-dep-right,BSTO_542_B-58-1-2-arr-right,BSTO_542_B-58-1-2-dep-right
BSTO_542_B-54-1-2-arr-right,BSTO_542_B-54-1-2-dep-right,BSTO_542_B-273-1-2-arr-right,BSTO_542_B-273-1-2-dep-right
BSTO_542_B-243-1-1-arr-right,BSTO_542_B-243-1-1-dep-right,BSTO_542_B-58-1-2-arr-right,BSTO_542_B-58-1-2-dep-right
BSTO_542_B-243-1-1-arr-right,BSTO_542_B-243-1-1-dep-right,BSTO_542_B-273-1-2-arr-right,BSTO_542_B-273-1-2-dep-right
BSTO_542_B-58-1-2-arr-right,BSTO_542_B-58-1-2-dep-right,BSTO_542_B-273-1-2-arr-right,BSTO_542_B-273-1-2-dep-right
BGSS_512_B-243-1-1-arr-right,BGSS_512_B-243-1-1-dep-right,BGSS_512_B-273-1-2-arr-right,BGSS_512_B-273-1-2-dep-right
BGSS_512_B-243-1-1-arr-right,BGSS_512_B-243-1-1-dep-right,BGSS_512_B-273-2-2-arr-right,BGSS_512_B-273-2-2-dep-right
BGSS_512_B-243-1-1-arr-right,BGSS_512_B-243-1-1-dep-right,BGSS_512_B-58-1-2-arr-right,BGSS_512_B-58-1-2-dep-right
BGSS_512_B-243-1-1-arr-right,BGSS_512_B-243-1-1-dep-right,BGSS_512_B-54-1-2-arr-right,BGSS_512_B-54-1-2-dep-right
BGSS_512_B-273-1-2-arr-right,BGSS_512_B-273-1-2-dep-right,BGSS_512_B-273-2-2-arr-right,BGSS_512_B-273-2-2-dep-right
BGSS_512_B-273-1-2-arr-right,BGSS_512_B-273-1-2-dep-right,BGSS_512_B-58-1-2-arr-right,BGSS_512_B-58-1-2-dep-right
BGSS_512_B-273-1-2-arr-right,BGSS_512_B-273-1-2-dep-right,BGSS_512_B-54-1-2-arr-right,BGSS_512_B-54-1-2-dep-right
BGSS_512_B-273-2-2-arr-right,BGSS_512_B-273-2-2-dep-right,BGSS_512_B-58-1-2-arr-right,BGSS_512_B-58-1-2-dep-right
BGSS_512_B-273-2-2-arr-right,BGSS_512_B-273-2-2-dep-right,BGSS_512_B-54-1-2-arr-right,BGSS_512_B-54-1-2-dep-right
BGSS_512_B-58-1-2-arr-right,BGSS_512_B-58-1-2-dep-right,BGSS_512_B-54-1-2-arr-right,BGSS_512_B-54-1-2-dep-right
BPLA_782_B-273-2-2-arr-right,BPLA_782_B-273-2-2-dep-right,BPLA_782_B-243-1-1-arr-right,BPLA_782_B-243-1-1-dep-right
BPLA_782_B-273-2-2-arr-right,BPLA_782_B-273-2-2-dep-right,BPLA_782_B-273-1-2-arr-right,BPLA_782_B-273-1-2-dep-right
BPLA_782_B-273-2-2-arr-right,BPLA_782_B-273-2-2-dep-right,BPLA_782_B-54-1-2-arr-right,BPLA_782_B-54-1-2-dep-right
BPLA_782_B-273-2-2-arr-right,BPLA_782_B-273-2-2-dep-right,BPLA_782_B-58-1-2-arr-right,BPLA_782_B-58-1-2-dep-right
BPLA_782_B-243-1-1-arr-right,BPLA_782_B-243-1-1-dep-right,BPLA_782_B-273-1-2-arr-right,BPLA_782_B-273-1-2-dep-right
BPLA_782_B-243-1-1-arr-right,BPLA_782_B-243-1-1-dep-right,BPLA_782_B-54-1-2-arr-right,BPLA_782_B-54-1-2-dep-right
BPLA_782_B-243-1-1-arr-right,BPLA_782_B-243-1-1-dep-right,BPLA_782_B-58-1-2-arr-right,BPLA_782_B-58-1-2-dep-right
BPLA_782_B-273-1-2-arr-right,BPLA_782_B-273-1-2-dep-right,BPLA_782_B-54-1-2-arr-right,BPLA_782_B-54-1-2-dep-right
BPLA_782_B-273-1-2-arr-right,BPLA_782_B-273-1-2-dep-right,BPLA_782_B-58-1-2-arr-right,BPLA_782_B-58-1-2-dep-right
BPLA_782_B-54-1-2-arr-right,BPLA_782_B-54-1-2-dep-right,BPLA_782_B-58-1-2-arr-right,BPLA_782_B-58-1-2-dep-right
BSAL_772_B-273-2-1-arr-left,BSAL_772_B-273-2-1-dep-left,BSAL_772_B-273-1-2-arr-right,BSAL_772_B-273-1-2-dep-right
BSAL_772_B-273-2-1-arr-left,BSAL_772_B-273-2-1-dep-left,BSAL_772_B-58-1-2-arr-right,BSAL_772_B-58-1-2-dep-right
BSAL_772_B-273-2-1-arr-left,BSAL_772_B-273-2-1-dep-left,BSAL_772_B-243-1-1-arr-right,BSAL_772_B-243-1-1-dep-right
BSAL_772_B-273-2-1-arr-left,BSAL_772_B-273-2-1-dep-left,BSAL_772_B-273-2-2-arr-right,BSAL_772_B-273-2-2-dep-right
BSAL_772_B-273-2-1-arr-left,BSAL_772_B-273-2-1-dep-left,BSAL_772_B-54-1-2-arr-right,BSAL_772_B-54-1-2-dep-right
BSAL_772_B-273-2-1-arr-left,BSAL_772_B-273-2-1-dep-left,BSAL_772_B-273-1-1-arr-left,BSAL_772_B-273-1-1-dep-left
BSAL_772_B-273-1-2-arr-right,BSAL_772_B-273-1-2-dep-right,BSAL_772_B-58-1-2-arr-right,BSAL_772_B-58-1-2-dep-right
BSAL_772_B-273-1-2-arr-right,BSAL_772_B-273-1-2-dep-right,BSAL_772_B-243-1-1-arr-right,BSAL_772_B-243-1-1-dep-right
BSAL_772_B-273-1-2-arr-right,BSAL_772_B-273-1-2-dep-right,BSAL_772_B-273-2-2-arr-right,BSAL_772_B-273-2-2-dep-right
BSAL_772_B-273-1-2-arr-right,BSAL_772_B-273-1-2-dep-right,BSAL_772_B-54-1-2-arr-right,BSAL_772_B-54-1-2-dep-right
BSAL_772_B-273-1-2-arr-right,BSAL_772_B-273-1-2-dep-right,BSAL_772_B-273-1-1-arr-left,BSAL_772_B-273-1-1-dep-left
BSAL_772_B-58-1-2-arr-right,BSAL_772_B-58-1-2-dep-right,BSAL_772_B-243-1-1-arr-right,BSAL_772_B-243-1-1-dep-right
BSAL_772_B-58-1-2-arr-right,BSAL_772_B-58-1-2-dep-right,BSAL_772_B-273-2-2-arr-right,BSAL_772_B-273-2-2-dep-right
BSAL_772_B-58-1-2-arr-right,BSAL_772_B-58-1-2-dep-right,BSAL_772_B-54-1-2-arr-right,BSAL_772_B-54-1-2-dep-right
BSAL_772_B-58-1-2-arr-right,BSAL_772_B-58-1-2-dep-right,BSAL_772_B-273-1-1-arr-left,BSAL_772_B-273-1-1-dep-left
BSAL_772_B-243-1-1-arr-right,BSAL_772_B-243-1-1-dep-right,BSAL_772_B-273-2-2-arr-right,BSAL_772_B-273-2-2-dep-right
BSAL_772_B-243-1-1-arr-right,BSAL_772_B-243-1-1-dep-right,BSAL_772_B-54-1-2-arr-right,BSAL_772_B-54-1-2-dep-right
BSAL_772_B-243-1-1-arr-right,BSAL_772_B-243-1-1-dep-right,BSAL_772_B-273-1-1-arr-left,BSAL_772_B-273-1-1-dep-left
BSAL_772_B-273-2-2-arr-right,BSAL_772_B-273-2-2-dep-right,BSAL_772_B-54-1-2-arr-right,BSAL_772_B-54-1-2-dep-right
BSAL_772_B-273-2-2-arr-right,BSAL_772_B-273-2-2-dep-right,BSAL_772_B-273-1-1-arr-left,BSAL_772_B-273-1-1-dep-left
BSAL_772_B-54-1-2-arr-right,BSAL_772_B-54-1-2-dep-right,BSAL_772_B-273-1-1-arr-left,BSAL_772_B-273-1-1-dep-left
BBOS_613_B-178-1-2-arr-right,BBOS_613_B-178-1-2-dep-right,BBOS_613_B-182-1-2-arr-right,BBOS_613_B-182-1-2-dep-right
