alt_idx,sheaf_idx,s-t-tuple,weight,path
338,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",25,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_10_B-24-1-12-arr-left), (BOSB_10_B-24-1-12-arr-left, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BOSB_24_A-24-1-12-arr-right), (BOSB_24_A-24-1-12-arr-right, BOSB_24_A-24-1-12-dep-left), (BOSB_24_A-24-1-12-dep-left, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BWRS_624_B-24-1-2-arr-left), (BWRS_624_B-24-1-2-arr-left, BWRS_624_B-24-1-2-dep-left), (BWRS_624_B-24-1-2-dep-left, BOKS_653_B-24-1-2-arr-right)]"
339,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",22,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_10_B-24-1-12-arr-left), (BOSB_10_B-24-1-12-arr-left, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BOSB_24_A-24-1-12-arr-right), (BOSB_24_A-24-1-12-arr-right, BOSB_24_A-24-1-12-dep-left), (BOSB_24_A-24-1-12-dep-left, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BWRS_622_B-24-1-2-arr-right), (BWRS_622_B-24-1-2-arr-right, BWRS_622_B-24-1-2-dep-right), (BWRS_622_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
340,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",17,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_10_B-24-1-12-arr-left), (BOSB_10_B-24-1-12-arr-left, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BOSB_24_A-24-1-12-arr-right), (BOSB_24_A-24-1-12-arr-right, BOSB_24_A-24-1-12-dep-left), (BOSB_24_A-24-1-12-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_623_B-24-1-2-arr-right), (BWRS_623_B-24-1-2-arr-right, BWRS_623_B-24-1-2-dep-right), (BWRS_623_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
341,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",30,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_10_B-24-1-12-arr-left), (BOSB_10_B-24-1-12-arr-left, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BOSB_24_A-24-1-12-arr-right), (BOSB_24_A-24-1-12-arr-right, BOSB_24_A-24-1-12-dep-left), (BOSB_24_A-24-1-12-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_624_B-24-1-2-arr-left), (BWRS_624_B-24-1-2-arr-left, BWRS_624_B-24-1-2-dep-left), (BWRS_624_B-24-1-2-dep-left, BOKS_653_B-24-1-2-arr-right)]"
342,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",17,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_10_B-24-1-12-arr-left), (BOSB_10_B-24-1-12-arr-left, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BOSB_24_A-24-1-12-arr-right), (BOSB_24_A-24-1-12-arr-right, BOSB_24_A-24-1-12-dep-left), (BOSB_24_A-24-1-12-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_622_B-24-1-2-arr-right), (BWRS_622_B-24-1-2-arr-right, BWRS_622_B-24-1-2-dep-right), (BWRS_622_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
343,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",17,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_10_B-24-1-12-arr-left), (BOSB_10_B-24-1-12-arr-left, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BOSB_24_A-24-1-12-arr-right), (BOSB_24_A-24-1-12-arr-right, BOSB_24_A-24-1-12-dep-left), (BOSB_24_A-24-1-12-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_621_B-24-1-2-arr-right), (BWRS_621_B-24-1-2-arr-right, BWRS_621_B-24-1-2-dep-right), (BWRS_621_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
344,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",22,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-right), (BOSB_11_B-24-1-12-dep-right, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_10_B-24-1-12-arr-right), (BOSB_10_B-24-1-12-arr-right, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_623_B-24-1-2-arr-right), (BWRS_623_B-24-1-2-arr-right, BWRS_623_B-24-1-2-dep-right), (BWRS_623_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
345,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",35,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-right), (BOSB_11_B-24-1-12-dep-right, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_10_B-24-1-12-arr-right), (BOSB_10_B-24-1-12-arr-right, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_624_B-24-1-2-arr-left), (BWRS_624_B-24-1-2-arr-left, BWRS_624_B-24-1-2-dep-left), (BWRS_624_B-24-1-2-dep-left, BOKS_653_B-24-1-2-arr-right)]"
346,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",22,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-right), (BOSB_11_B-24-1-12-dep-right, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_10_B-24-1-12-arr-right), (BOSB_10_B-24-1-12-arr-right, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_622_B-24-1-2-arr-right), (BWRS_622_B-24-1-2-arr-right, BWRS_622_B-24-1-2-dep-right), (BWRS_622_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
347,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",22,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-right), (BOSB_11_B-24-1-12-dep-right, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_10_B-24-1-12-arr-right), (BOSB_10_B-24-1-12-arr-right, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_621_B-24-1-2-arr-right), (BWRS_621_B-24-1-2-arr-right, BWRS_621_B-24-1-2-dep-right), (BWRS_621_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
348,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",33,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-right), (BOSB_11_B-24-1-12-dep-right, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_11_B-24-1-12-arr-left), (BOSB_11_B-24-1-12-arr-left, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BWRS_624_B-24-1-2-arr-left), (BWRS_624_B-24-1-2-arr-left, BWRS_624_B-24-1-2-dep-left), (BWRS_624_B-24-1-2-dep-left, BOKS_653_B-24-1-2-arr-right)]"
349,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",30,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-right), (BOSB_11_B-24-1-12-dep-right, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_11_B-24-1-12-arr-left), (BOSB_11_B-24-1-12-arr-left, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BWRS_622_B-24-1-2-arr-right), (BWRS_622_B-24-1-2-arr-right, BWRS_622_B-24-1-2-dep-right), (BWRS_622_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
350,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",22,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-right), (BOSB_11_B-24-1-12-dep-right, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_8_B-24-1-12-arr-right), (BOSB_8_B-24-1-12-arr-right, BOSB_8_B-24-1-12-dep-right), (BOSB_8_B-24-1-12-dep-right, BWRS_623_B-24-1-2-arr-right), (BWRS_623_B-24-1-2-arr-right, BWRS_623_B-24-1-2-dep-right), (BWRS_623_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
351,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",22,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-right), (BOSB_11_B-24-1-12-dep-right, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_8_B-24-1-12-arr-right), (BOSB_8_B-24-1-12-arr-right, BOSB_8_B-24-1-12-dep-right), (BOSB_8_B-24-1-12-dep-right, BWRS_621_B-24-1-2-arr-right), (BWRS_621_B-24-1-2-arr-right, BWRS_621_B-24-1-2-dep-right), (BWRS_621_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
352,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",22,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-right), (BOSB_11_B-24-1-12-dep-right, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_9_B-24-1-12-arr-right), (BOSB_9_B-24-1-12-arr-right, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_623_B-24-1-2-arr-right), (BWRS_623_B-24-1-2-arr-right, BWRS_623_B-24-1-2-dep-right), (BWRS_623_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
353,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",35,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-right), (BOSB_11_B-24-1-12-dep-right, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_9_B-24-1-12-arr-right), (BOSB_9_B-24-1-12-arr-right, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_624_B-24-1-2-arr-left), (BWRS_624_B-24-1-2-arr-left, BWRS_624_B-24-1-2-dep-left), (BWRS_624_B-24-1-2-dep-left, BOKS_653_B-24-1-2-arr-right)]"
354,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",22,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-right), (BOSB_11_B-24-1-12-dep-right, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_9_B-24-1-12-arr-right), (BOSB_9_B-24-1-12-arr-right, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_622_B-24-1-2-arr-right), (BWRS_622_B-24-1-2-arr-right, BWRS_622_B-24-1-2-dep-right), (BWRS_622_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
355,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",22,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-right), (BOSB_11_B-24-1-12-dep-right, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_9_B-24-1-12-arr-right), (BOSB_9_B-24-1-12-arr-right, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_621_B-24-1-2-arr-right), (BWRS_621_B-24-1-2-arr-right, BWRS_621_B-24-1-2-dep-right), (BWRS_621_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
356,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",24,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BWRS_624_B-24-1-2-arr-left), (BWRS_624_B-24-1-2-arr-left, BWRS_624_B-24-1-2-dep-left), (BWRS_624_B-24-1-2-dep-left, BOKS_653_B-24-1-2-arr-right)]"
357,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",21,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BWRS_622_B-24-1-2-arr-right), (BWRS_622_B-24-1-2-arr-right, BWRS_622_B-24-1-2-dep-right), (BWRS_622_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
358,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",22,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BOSB_24_A-24-1-12-arr-right), (BOSB_24_A-24-1-12-arr-right, BOSB_24_A-24-1-12-dep-left), (BOSB_24_A-24-1-12-dep-left, BOSB_10_B-24-1-12-arr-left), (BOSB_10_B-24-1-12-arr-left, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_623_B-24-1-2-arr-right), (BWRS_623_B-24-1-2-arr-right, BWRS_623_B-24-1-2-dep-right), (BWRS_623_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
