#file for arcs using the same infrastructure in the sense that activities (i,j) and (i_bar, j_bar) occupy the same underlying infrastructure
i,j,i_bar,j_bar
BPLA_781_B-7-3-1-arr-right,BPLA_781_B-7-3-1-dep-right,BPLA_781_B-7-1-1-arr-right,BPLA_781_B-7-1-1-dep-right
BPLA_781_B-7-3-1-arr-right,BPLA_781_B-7-3-1-dep-right,BPLA_781_B-7-2-1-arr-right,BPLA_781_B-7-2-1-dep-right
BPLA_781_B-7-3-1-arr-right,BPLA_781_B-7-3-1-dep-right,BPLA_781_B-465-1-1-arr-right,BPLA_781_B-465-1-1-dep-right
BPLA_781_B-7-1-1-arr-right,BPLA_781_B-7-1-1-dep-right,BPLA_781_B-7-2-1-arr-right,BPLA_781_B-7-2-1-dep-right
BPLA_781_B-7-1-1-arr-right,BPLA_781_B-7-1-1-dep-right,BPLA_781_B-465-1-1-arr-right,BPLA_781_B-465-1-1-dep-right
BPLA_781_B-7-2-1-arr-right,BPLA_781_B-7-2-1-dep-right,BPLA_781_B-465-1-1-arr-right,BPLA_781_B-465-1-1-dep-right
BGSS_511_B-7-2-1-arr-right,BGSS_511_B-7-2-1-dep-right,BGSS_511_B-465-1-1-arr-right,BGSS_511_B-465-1-1-dep-right
BGSS_511_B-7-2-1-arr-right,BGSS_511_B-7-2-1-dep-right,BGSS_511_B-7-3-1-arr-right,BGSS_511_B-7-3-1-dep-right
BGSS_511_B-7-2-1-arr-right,BGSS_511_B-7-2-1-dep-right,BGSS_511_B-7-1-1-arr-right,BGSS_511_B-7-1-1-dep-right
BGSS_511_B-465-1-1-arr-right,BGSS_511_B-465-1-1-dep-right,BGSS_511_B-7-3-1-arr-right,BGSS_511_B-7-3-1-dep-right
BGSS_511_B-465-1-1-arr-right,BGSS_511_B-465-1-1-dep-right,BGSS_511_B-7-1-1-arr-right,BGSS_511_B-7-1-1-dep-right
BGSS_511_B-7-3-1-arr-right,BGSS_511_B-7-3-1-dep-right,BGSS_511_B-7-1-1-arr-right,BGSS_511_B-7-1-1-dep-right
BLST_532_B-7-2-1-arr-left,BLST_532_B-7-2-1-dep-left,BLST_532_B-8-2-1-arr-right,BLST_532_B-8-2-1-dep-right
BLST_532_B-7-2-1-arr-left,BLST_532_B-7-2-1-dep-left,BLST_532_B-465-1-1-arr-left,BLST_532_B-465-1-1-dep-left
BLST_532_B-7-2-1-arr-left,BLST_532_B-7-2-1-dep-left,BLST_532_B-8-1-1-arr-right,BLST_532_B-8-1-1-dep-right
BLST_532_B-7-2-1-arr-left,BLST_532_B-7-2-1-dep-left,BLST_532_B-7-3-1-arr-left,BLST_532_B-7-3-1-dep-left
BLST_532_B-7-2-1-arr-left,BLST_532_B-7-2-1-dep-left,BLST_532_B-465-1-2-arr-right,BLST_532_B-465-1-2-dep-right
BLST_532_B-7-2-1-arr-left,BLST_532_B-7-2-1-dep-left,BLST_532_B-8-3-1-arr-right,BLST_532_B-8-3-1-dep-right
BLST_532_B-7-2-1-arr-left,BLST_532_B-7-2-1-dep-left,BLST_532_B-7-1-1-arr-left,BLST_532_B-7-1-1-dep-left
BLST_532_B-8-2-1-arr-right,BLST_532_B-8-2-1-dep-right,BLST_532_B-465-1-1-arr-left,BLST_532_B-465-1-1-dep-left
BLST_532_B-8-2-1-arr-right,BLST_532_B-8-2-1-dep-right,BLST_532_B-8-1-1-arr-right,BLST_532_B-8-1-1-dep-right
BLST_532_B-8-2-1-arr-right,BLST_532_B-8-2-1-dep-right,BLST_532_B-7-3-1-arr-left,BLST_532_B-7-3-1-dep-left
BLST_532_B-8-2-1-arr-right,BLST_532_B-8-2-1-dep-right,BLST_532_B-465-1-2-arr-right,BLST_532_B-465-1-2-dep-right
BLST_532_B-8-2-1-arr-right,BLST_532_B-8-2-1-dep-right,BLST_532_B-8-3-1-arr-right,BLST_532_B-8-3-1-dep-right
BLST_532_B-8-2-1-arr-right,BLST_532_B-8-2-1-dep-right,BLST_532_B-7-1-1-arr-left,BLST_532_B-7-1-1-dep-left
BLST_532_B-465-1-1-arr-left,BLST_532_B-465-1-1-dep-left,BLST_532_B-8-1-1-arr-right,BLST_532_B-8-1-1-dep-right
BLST_532_B-465-1-1-arr-left,BLST_532_B-465-1-1-dep-left,BLST_532_B-7-3-1-arr-left,BLST_532_B-7-3-1-dep-left
BLST_532_B-465-1-1-arr-left,BLST_532_B-465-1-1-dep-left,BLST_532_B-465-1-2-arr-right,BLST_532_B-465-1-2-dep-right
BLST_532_B-465-1-1-arr-left,BLST_532_B-465-1-1-dep-left,BLST_532_B-8-3-1-arr-right,BLST_532_B-8-3-1-dep-right
BLST_532_B-465-1-1-arr-left,BLST_532_B-465-1-1-dep-left,BLST_532_B-7-1-1-arr-left,BLST_532_B-7-1-1-dep-left
BLST_532_B-8-1-1-arr-right,BLST_532_B-8-1-1-dep-right,BLST_532_B-7-3-1-arr-left,BLST_532_B-7-3-1-dep-left
BLST_532_B-8-1-1-arr-right,BLST_532_B-8-1-1-dep-right,BLST_532_B-465-1-2-arr-right,BLST_532_B-465-1-2-dep-right
BLST_532_B-8-1-1-arr-right,BLST_532_B-8-1-1-dep-right,BLST_532_B-8-3-1-arr-right,BLST_532_B-8-3-1-dep-right
BLST_532_B-8-1-1-arr-right,BLST_532_B-8-1-1-dep-right,BLST_532_B-7-1-1-arr-left,BLST_532_B-7-1-1-dep-left
BLST_532_B-7-3-1-arr-left,BLST_532_B-7-3-1-dep-left,BLST_532_B-465-1-2-arr-right,BLST_532_B-465-1-2-dep-right
BLST_532_B-7-3-1-arr-left,BLST_532_B-7-3-1-dep-left,BLST_532_B-8-3-1-arr-right,BLST_532_B-8-3-1-dep-right
BLST_532_B-7-3-1-arr-left,BLST_532_B-7-3-1-dep-left,BLST_532_B-7-1-1-arr-left,BLST_532_B-7-1-1-dep-left
BLST_532_B-465-1-2-arr-right,BLST_532_B-465-1-2-dep-right,BLST_532_B-8-3-1-arr-right,BLST_532_B-8-3-1-dep-right
BLST_532_B-465-1-2-arr-right,BLST_532_B-465-1-2-dep-right,BLST_532_B-7-1-1-arr-left,BLST_532_B-7-1-1-dep-left
BLST_532_B-8-3-1-arr-right,BLST_532_B-8-3-1-dep-right,BLST_532_B-7-1-1-arr-left,BLST_532_B-7-1-1-dep-left
BLST_531_B-465-1-1-arr-right,BLST_531_B-465-1-1-dep-right,BLST_531_B-7-2-1-arr-right,BLST_531_B-7-2-1-dep-right
BLST_531_B-465-1-1-arr-right,BLST_531_B-465-1-1-dep-right,BLST_531_B-7-1-1-arr-right,BLST_531_B-7-1-1-dep-right
BLST_531_B-465-1-1-arr-right,BLST_531_B-465-1-1-dep-right,BLST_531_B-7-3-1-arr-right,BLST_531_B-7-3-1-dep-right
BLST_531_B-7-2-1-arr-right,BLST_531_B-7-2-1-dep-right,BLST_531_B-7-1-1-arr-right,BLST_531_B-7-1-1-dep-right
BLST_531_B-7-2-1-arr-right,BLST_531_B-7-2-1-dep-right,BLST_531_B-7-3-1-arr-right,BLST_531_B-7-3-1-dep-right
BLST_531_B-7-1-1-arr-right,BLST_531_B-7-1-1-dep-right,BLST_531_B-7-3-1-arr-right,BLST_531_B-7-3-1-dep-right
BSTO_541_B-7-2-1-arr-right,BSTO_541_B-7-2-1-dep-right,BSTO_541_B-7-1-1-arr-right,BSTO_541_B-7-1-1-dep-right
BSTO_541_B-7-2-1-arr-right,BSTO_541_B-7-2-1-dep-right,BSTO_541_B-7-3-1-arr-right,BSTO_541_B-7-3-1-dep-right
BSTO_541_B-7-2-1-arr-right,BSTO_541_B-7-2-1-dep-right,BSTO_541_B-465-1-1-arr-right,BSTO_541_B-465-1-1-dep-right
BSTO_541_B-7-1-1-arr-right,BSTO_541_B-7-1-1-dep-right,BSTO_541_B-7-3-1-arr-right,BSTO_541_B-7-3-1-dep-right
BSTO_541_B-7-1-1-arr-right,BSTO_541_B-7-1-1-dep-right,BSTO_541_B-465-1-1-arr-right,BSTO_541_B-465-1-1-dep-right
BSTO_541_B-7-3-1-arr-right,BSTO_541_B-7-3-1-dep-right,BSTO_541_B-465-1-1-arr-right,BSTO_541_B-465-1-1-dep-right
BFA_541_B-465-1-1-arr-right,BFA_541_B-465-1-1-dep-right,BFA_541_B-7-2-1-arr-right,BFA_541_B-7-2-1-dep-right
BFA_541_B-465-1-1-arr-right,BFA_541_B-465-1-1-dep-right,BFA_541_B-7-3-1-arr-right,BFA_541_B-7-3-1-dep-right
BFA_541_B-465-1-1-arr-right,BFA_541_B-465-1-1-dep-right,BFA_541_B-7-1-1-arr-right,BFA_541_B-7-1-1-dep-right
BFA_541_B-7-2-1-arr-right,BFA_541_B-7-2-1-dep-right,BFA_541_B-7-3-1-arr-right,BFA_541_B-7-3-1-dep-right
BFA_541_B-7-2-1-arr-right,BFA_541_B-7-2-1-dep-right,BFA_541_B-7-1-1-arr-right,BFA_541_B-7-1-1-dep-right
BFA_541_B-7-3-1-arr-right,BFA_541_B-7-3-1-dep-right,BFA_541_B-7-1-1-arr-right,BFA_541_B-7-1-1-dep-right
BOK_551_B-7-1-1-arr-right,BOK_551_B-7-1-1-dep-right,BOK_551_B-7-2-1-arr-right,BOK_551_B-7-2-1-dep-right
BOK_551_B-7-1-1-arr-right,BOK_551_B-7-1-1-dep-right,BOK_551_B-465-1-1-arr-right,BOK_551_B-465-1-1-dep-right
BOK_551_B-7-1-1-arr-right,BOK_551_B-7-1-1-dep-right,BOK_551_B-7-3-1-arr-right,BOK_551_B-7-3-1-dep-right
BOK_551_B-7-2-1-arr-right,BOK_551_B-7-2-1-dep-right,BOK_551_B-465-1-1-arr-right,BOK_551_B-465-1-1-dep-right
BOK_551_B-7-2-1-arr-right,BOK_551_B-7-2-1-dep-right,BOK_551_B-7-3-1-arr-right,BOK_551_B-7-3-1-dep-right
BOK_551_B-465-1-1-arr-right,BOK_551_B-465-1-1-dep-right,BOK_551_B-7-3-1-arr-right,BOK_551_B-7-3-1-dep-right
BTP_572_B-478-1-1-arr-right,BTP_572_B-478-1-1-dep-right,BTP_572_B-7-3-1-arr-left,BTP_572_B-7-3-1-dep-left
BTP_572_B-478-1-1-arr-right,BTP_572_B-478-1-1-dep-right,BTP_572_B-8-3-1-arr-right,BTP_572_B-8-3-1-dep-right
BTP_572_B-478-1-1-arr-right,BTP_572_B-478-1-1-dep-right,BTP_572_B-465-1-1-arr-left,BTP_572_B-465-1-1-dep-left
BTP_572_B-478-1-1-arr-right,BTP_572_B-478-1-1-dep-right,BTP_572_B-7-2-1-arr-left,BTP_572_B-7-2-1-dep-left
BTP_572_B-478-1-1-arr-right,BTP_572_B-478-1-1-dep-right,BTP_572_B-491-1-1-arr-right,BTP_572_B-491-1-1-dep-right
BTP_572_B-478-1-1-arr-right,BTP_572_B-478-1-1-dep-right,BTP_572_B-491-1-2-arr-left,BTP_572_B-491-1-2-dep-left
BTP_572_B-478-1-1-arr-right,BTP_572_B-478-1-1-dep-right,BTP_572_B-465-1-2-arr-right,BTP_572_B-465-1-2-dep-right
BTP_572_B-478-1-1-arr-right,BTP_572_B-478-1-1-dep-right,BTP_572_B-8-1-1-arr-right,BTP_572_B-8-1-1-dep-right
BTP_572_B-478-1-1-arr-right,BTP_572_B-478-1-1-dep-right,BTP_572_B-7-1-1-arr-left,BTP_572_B-7-1-1-dep-left
BTP_572_B-478-1-1-arr-right,BTP_572_B-478-1-1-dep-right,BTP_572_B-8-2-1-arr-right,BTP_572_B-8-2-1-dep-right
BTP_572_B-478-1-1-arr-right,BTP_572_B-478-1-1-dep-right,BTP_572_B-478-1-2-arr-left,BTP_572_B-478-1-2-dep-left
BTP_572_B-7-3-1-arr-left,BTP_572_B-7-3-1-dep-left,BTP_572_B-8-3-1-arr-right,BTP_572_B-8-3-1-dep-right
BTP_572_B-7-3-1-arr-left,BTP_572_B-7-3-1-dep-left,BTP_572_B-465-1-1-arr-left,BTP_572_B-465-1-1-dep-left
BTP_572_B-7-3-1-arr-left,BTP_572_B-7-3-1-dep-left,BTP_572_B-7-2-1-arr-left,BTP_572_B-7-2-1-dep-left
BTP_572_B-7-3-1-arr-left,BTP_572_B-7-3-1-dep-left,BTP_572_B-491-1-1-arr-right,BTP_572_B-491-1-1-dep-right
BTP_572_B-7-3-1-arr-left,BTP_572_B-7-3-1-dep-left,BTP_572_B-491-1-2-arr-left,BTP_572_B-491-1-2-dep-left
BTP_572_B-7-3-1-arr-left,BTP_572_B-7-3-1-dep-left,BTP_572_B-465-1-2-arr-right,BTP_572_B-465-1-2-dep-right
BTP_572_B-7-3-1-arr-left,BTP_572_B-7-3-1-dep-left,BTP_572_B-8-1-1-arr-right,BTP_572_B-8-1-1-dep-right
BTP_572_B-7-3-1-arr-left,BTP_572_B-7-3-1-dep-left,BTP_572_B-7-1-1-arr-left,BTP_572_B-7-1-1-dep-left
BTP_572_B-7-3-1-arr-left,BTP_572_B-7-3-1-dep-left,BTP_572_B-8-2-1-arr-right,BTP_572_B-8-2-1-dep-right
BTP_572_B-7-3-1-arr-left,BTP_572_B-7-3-1-dep-left,BTP_572_B-478-1-2-arr-left,BTP_572_B-478-1-2-dep-left
BTP_572_B-8-3-1-arr-right,BTP_572_B-8-3-1-dep-right,BTP_572_B-465-1-1-arr-left,BTP_572_B-465-1-1-dep-left
BTP_572_B-8-3-1-arr-right,BTP_572_B-8-3-1-dep-right,BTP_572_B-7-2-1-arr-left,BTP_572_B-7-2-1-dep-left
BTP_572_B-8-3-1-arr-right,BTP_572_B-8-3-1-dep-right,BTP_572_B-491-1-1-arr-right,BTP_572_B-491-1-1-dep-right
BTP_572_B-8-3-1-arr-right,BTP_572_B-8-3-1-dep-right,BTP_572_B-491-1-2-arr-left,BTP_572_B-491-1-2-dep-left
BTP_572_B-8-3-1-arr-right,BTP_572_B-8-3-1-dep-right,BTP_572_B-465-1-2-arr-right,BTP_572_B-465-1-2-dep-right
BTP_572_B-8-3-1-arr-right,BTP_572_B-8-3-1-dep-right,BTP_572_B-8-1-1-arr-right,BTP_572_B-8-1-1-dep-right
BTP_572_B-8-3-1-arr-right,BTP_572_B-8-3-1-dep-right,BTP_572_B-7-1-1-arr-left,BTP_572_B-7-1-1-dep-left
BTP_572_B-8-3-1-arr-right,BTP_572_B-8-3-1-dep-right,BTP_572_B-8-2-1-arr-right,BTP_572_B-8-2-1-dep-right
BTP_572_B-8-3-1-arr-right,BTP_572_B-8-3-1-dep-right,BTP_572_B-478-1-2-arr-left,BTP_572_B-478-1-2-dep-left
BTP_572_B-465-1-1-arr-left,BTP_572_B-465-1-1-dep-left,BTP_572_B-7-2-1-arr-left,BTP_572_B-7-2-1-dep-left
BTP_572_B-465-1-1-arr-left,BTP_572_B-465-1-1-dep-left,BTP_572_B-491-1-1-arr-right,BTP_572_B-491-1-1-dep-right
BTP_572_B-465-1-1-arr-left,BTP_572_B-465-1-1-dep-left,BTP_572_B-491-1-2-arr-left,BTP_572_B-491-1-2-dep-left
BTP_572_B-465-1-1-arr-left,BTP_572_B-465-1-1-dep-left,BTP_572_B-465-1-2-arr-right,BTP_572_B-465-1-2-dep-right
BTP_572_B-465-1-1-arr-left,BTP_572_B-465-1-1-dep-left,BTP_572_B-8-1-1-arr-right,BTP_572_B-8-1-1-dep-right
BTP_572_B-465-1-1-arr-left,BTP_572_B-465-1-1-dep-left,BTP_572_B-7-1-1-arr-left,BTP_572_B-7-1-1-dep-left
BTP_572_B-465-1-1-arr-left,BTP_572_B-465-1-1-dep-left,BTP_572_B-8-2-1-arr-right,BTP_572_B-8-2-1-dep-right
BTP_572_B-465-1-1-arr-left,BTP_572_B-465-1-1-dep-left,BTP_572_B-478-1-2-arr-left,BTP_572_B-478-1-2-dep-left
BTP_572_B-7-2-1-arr-left,BTP_572_B-7-2-1-dep-left,BTP_572_B-491-1-1-arr-right,BTP_572_B-491-1-1-dep-right
BTP_572_B-7-2-1-arr-left,BTP_572_B-7-2-1-dep-left,BTP_572_B-491-1-2-arr-left,BTP_572_B-491-1-2-dep-left
BTP_572_B-7-2-1-arr-left,BTP_572_B-7-2-1-dep-left,BTP_572_B-465-1-2-arr-right,BTP_572_B-465-1-2-dep-right
BTP_572_B-7-2-1-arr-left,BTP_572_B-7-2-1-dep-left,BTP_572_B-8-1-1-arr-right,BTP_572_B-8-1-1-dep-right
BTP_572_B-7-2-1-arr-left,BTP_572_B-7-2-1-dep-left,BTP_572_B-7-1-1-arr-left,BTP_572_B-7-1-1-dep-left
BTP_572_B-7-2-1-arr-left,BTP_572_B-7-2-1-dep-left,BTP_572_B-8-2-1-arr-right,BTP_572_B-8-2-1-dep-right
BTP_572_B-7-2-1-arr-left,BTP_572_B-7-2-1-dep-left,BTP_572_B-478-1-2-arr-left,BTP_572_B-478-1-2-dep-left
BTP_572_B-491-1-1-arr-right,BTP_572_B-491-1-1-dep-right,BTP_572_B-491-1-2-arr-left,BTP_572_B-491-1-2-dep-left
BTP_572_B-491-1-1-arr-right,BTP_572_B-491-1-1-dep-right,BTP_572_B-465-1-2-arr-right,BTP_572_B-465-1-2-dep-right
BTP_572_B-491-1-1-arr-right,BTP_572_B-491-1-1-dep-right,BTP_572_B-8-1-1-arr-right,BTP_572_B-8-1-1-dep-right
BTP_572_B-491-1-1-arr-right,BTP_572_B-491-1-1-dep-right,BTP_572_B-7-1-1-arr-left,BTP_572_B-7-1-1-dep-left
BTP_572_B-491-1-1-arr-right,BTP_572_B-491-1-1-dep-right,BTP_572_B-8-2-1-arr-right,BTP_572_B-8-2-1-dep-right
BTP_572_B-491-1-1-arr-right,BTP_572_B-491-1-1-dep-right,BTP_572_B-478-1-2-arr-left,BTP_572_B-478-1-2-dep-left
BTP_572_B-491-1-2-arr-left,BTP_572_B-491-1-2-dep-left,BTP_572_B-465-1-2-arr-right,BTP_572_B-465-1-2-dep-right
BTP_572_B-491-1-2-arr-left,BTP_572_B-491-1-2-dep-left,BTP_572_B-8-1-1-arr-right,BTP_572_B-8-1-1-dep-right
BTP_572_B-491-1-2-arr-left,BTP_572_B-491-1-2-dep-left,BTP_572_B-7-1-1-arr-left,BTP_572_B-7-1-1-dep-left
BTP_572_B-491-1-2-arr-left,BTP_572_B-491-1-2-dep-left,BTP_572_B-8-2-1-arr-right,BTP_572_B-8-2-1-dep-right
BTP_572_B-491-1-2-arr-left,BTP_572_B-491-1-2-dep-left,BTP_572_B-478-1-2-arr-left,BTP_572_B-478-1-2-dep-left
BTP_572_B-465-1-2-arr-right,BTP_572_B-465-1-2-dep-right,BTP_572_B-8-1-1-arr-right,BTP_572_B-8-1-1-dep-right
BTP_572_B-465-1-2-arr-right,BTP_572_B-465-1-2-dep-right,BTP_572_B-7-1-1-arr-left,BTP_572_B-7-1-1-dep-left
BTP_572_B-465-1-2-arr-right,BTP_572_B-465-1-2-dep-right,BTP_572_B-8-2-1-arr-right,BTP_572_B-8-2-1-dep-right
BTP_572_B-465-1-2-arr-right,BTP_572_B-465-1-2-dep-right,BTP_572_B-478-1-2-arr-left,BTP_572_B-478-1-2-dep-left
BTP_572_B-8-1-1-arr-right,BTP_572_B-8-1-1-dep-right,BTP_572_B-7-1-1-arr-left,BTP_572_B-7-1-1-dep-left
BTP_572_B-8-1-1-arr-right,BTP_572_B-8-1-1-dep-right,BTP_572_B-8-2-1-arr-right,BTP_572_B-8-2-1-dep-right
BTP_572_B-8-1-1-arr-right,BTP_572_B-8-1-1-dep-right,BTP_572_B-478-1-2-arr-left,BTP_572_B-478-1-2-dep-left
BTP_572_B-7-1-1-arr-left,BTP_572_B-7-1-1-dep-left,BTP_572_B-8-2-1-arr-right,BTP_572_B-8-2-1-dep-right
BTP_572_B-7-1-1-arr-left,BTP_572_B-7-1-1-dep-left,BTP_572_B-478-1-2-arr-left,BTP_572_B-478-1-2-dep-left
BTP_572_B-8-2-1-arr-right,BTP_572_B-8-2-1-dep-right,BTP_572_B-478-1-2-arr-left,BTP_572_B-478-1-2-dep-left
BTP_571_B-465-1-1-arr-right,BTP_571_B-465-1-1-dep-right,BTP_571_B-7-3-1-arr-right,BTP_571_B-7-3-1-dep-right
BTP_571_B-465-1-1-arr-right,BTP_571_B-465-1-1-dep-right,BTP_571_B-7-2-1-arr-right,BTP_571_B-7-2-1-dep-right
BTP_571_B-465-1-1-arr-right,BTP_571_B-465-1-1-dep-right,BTP_571_B-7-1-1-arr-right,BTP_571_B-7-1-1-dep-right
BTP_571_B-7-3-1-arr-right,BTP_571_B-7-3-1-dep-right,BTP_571_B-7-2-1-arr-right,BTP_571_B-7-2-1-dep-right
BTP_571_B-7-3-1-arr-right,BTP_571_B-7-3-1-dep-right,BTP_571_B-7-1-1-arr-right,BTP_571_B-7-1-1-dep-right
BTP_571_B-7-2-1-arr-right,BTP_571_B-7-2-1-dep-right,BTP_571_B-7-1-1-arr-right,BTP_571_B-7-1-1-dep-right
BTP_573_B-7-1-1-arr-right,BTP_573_B-7-1-1-dep-right,BTP_573_B-465-1-1-arr-right,BTP_573_B-465-1-1-dep-right
BTP_573_B-7-1-1-arr-right,BTP_573_B-7-1-1-dep-right,BTP_573_B-491-1-2-arr-right,BTP_573_B-491-1-2-dep-right
BTP_573_B-7-1-1-arr-right,BTP_573_B-7-1-1-dep-right,BTP_573_B-7-3-1-arr-right,BTP_573_B-7-3-1-dep-right
BTP_573_B-7-1-1-arr-right,BTP_573_B-7-1-1-dep-right,BTP_573_B-7-2-1-arr-right,BTP_573_B-7-2-1-dep-right
BTP_573_B-7-1-1-arr-right,BTP_573_B-7-1-1-dep-right,BTP_573_B-478-1-2-arr-right,BTP_573_B-478-1-2-dep-right
BTP_573_B-465-1-1-arr-right,BTP_573_B-465-1-1-dep-right,BTP_573_B-491-1-2-arr-right,BTP_573_B-491-1-2-dep-right
BTP_573_B-465-1-1-arr-right,BTP_573_B-465-1-1-dep-right,BTP_573_B-7-3-1-arr-right,BTP_573_B-7-3-1-dep-right
BTP_573_B-465-1-1-arr-right,BTP_573_B-465-1-1-dep-right,BTP_573_B-7-2-1-arr-right,BTP_573_B-7-2-1-dep-right
BTP_573_B-465-1-1-arr-right,BTP_573_B-465-1-1-dep-right,BTP_573_B-478-1-2-arr-right,BTP_573_B-478-1-2-dep-right
BTP_573_B-491-1-2-arr-right,BTP_573_B-491-1-2-dep-right,BTP_573_B-7-3-1-arr-right,BTP_573_B-7-3-1-dep-right
BTP_573_B-491-1-2-arr-right,BTP_573_B-491-1-2-dep-right,BTP_573_B-7-2-1-arr-right,BTP_573_B-7-2-1-dep-right
BTP_573_B-491-1-2-arr-right,BTP_573_B-491-1-2-dep-right,BTP_573_B-478-1-2-arr-right,BTP_573_B-478-1-2-dep-right
BTP_573_B-7-3-1-arr-right,BTP_573_B-7-3-1-dep-right,BTP_573_B-7-2-1-arr-right,BTP_573_B-7-2-1-dep-right
BTP_573_B-7-3-1-arr-right,BTP_573_B-7-3-1-dep-right,BTP_573_B-478-1-2-arr-right,BTP_573_B-478-1-2-dep-right
BTP_573_B-7-2-1-arr-right,BTP_573_B-7-2-1-dep-right,BTP_573_B-478-1-2-arr-right,BTP_573_B-478-1-2-dep-right
BTP_574_B-491-1-1-arr-right,BTP_574_B-491-1-1-dep-right,BTP_574_B-491-1-2-arr-left,BTP_574_B-491-1-2-dep-left
BTP_574_B-491-1-1-arr-right,BTP_574_B-491-1-1-dep-right,BTP_574_B-478-1-1-arr-right,BTP_574_B-478-1-1-dep-right
BTP_574_B-491-1-1-arr-right,BTP_574_B-491-1-1-dep-right,BTP_574_B-465-1-1-arr-left,BTP_574_B-465-1-1-dep-left
BTP_574_B-491-1-1-arr-right,BTP_574_B-491-1-1-dep-right,BTP_574_B-478-1-2-arr-left,BTP_574_B-478-1-2-dep-left
BTP_574_B-491-1-1-arr-right,BTP_574_B-491-1-1-dep-right,BTP_574_B-7-2-1-arr-left,BTP_574_B-7-2-1-dep-left
BTP_574_B-491-1-1-arr-right,BTP_574_B-491-1-1-dep-right,BTP_574_B-7-1-1-arr-left,BTP_574_B-7-1-1-dep-left
BTP_574_B-491-1-1-arr-right,BTP_574_B-491-1-1-dep-right,BTP_574_B-465-1-2-arr-right,BTP_574_B-465-1-2-dep-right
BTP_574_B-491-1-1-arr-right,BTP_574_B-491-1-1-dep-right,BTP_574_B-7-3-1-arr-left,BTP_574_B-7-3-1-dep-left
BTP_574_B-491-1-2-arr-left,BTP_574_B-491-1-2-dep-left,BTP_574_B-478-1-1-arr-right,BTP_574_B-478-1-1-dep-right
BTP_574_B-491-1-2-arr-left,BTP_574_B-491-1-2-dep-left,BTP_574_B-465-1-1-arr-left,BTP_574_B-465-1-1-dep-left
BTP_574_B-491-1-2-arr-left,BTP_574_B-491-1-2-dep-left,BTP_574_B-478-1-2-arr-left,BTP_574_B-478-1-2-dep-left
BTP_574_B-491-1-2-arr-left,BTP_574_B-491-1-2-dep-left,BTP_574_B-7-2-1-arr-left,BTP_574_B-7-2-1-dep-left
BTP_574_B-491-1-2-arr-left,BTP_574_B-491-1-2-dep-left,BTP_574_B-7-1-1-arr-left,BTP_574_B-7-1-1-dep-left
BTP_574_B-491-1-2-arr-left,BTP_574_B-491-1-2-dep-left,BTP_574_B-465-1-2-arr-right,BTP_574_B-465-1-2-dep-right
BTP_574_B-491-1-2-arr-left,BTP_574_B-491-1-2-dep-left,BTP_574_B-7-3-1-arr-left,BTP_574_B-7-3-1-dep-left
BTP_574_B-478-1-1-arr-right,BTP_574_B-478-1-1-dep-right,BTP_574_B-465-1-1-arr-left,BTP_574_B-465-1-1-dep-left
BTP_574_B-478-1-1-arr-right,BTP_574_B-478-1-1-dep-right,BTP_574_B-478-1-2-arr-left,BTP_574_B-478-1-2-dep-left
BTP_574_B-478-1-1-arr-right,BTP_574_B-478-1-1-dep-right,BTP_574_B-7-2-1-arr-left,BTP_574_B-7-2-1-dep-left
BTP_574_B-478-1-1-arr-right,BTP_574_B-478-1-1-dep-right,BTP_574_B-7-1-1-arr-left,BTP_574_B-7-1-1-dep-left
BTP_574_B-478-1-1-arr-right,BTP_574_B-478-1-1-dep-right,BTP_574_B-465-1-2-arr-right,BTP_574_B-465-1-2-dep-right
BTP_574_B-478-1-1-arr-right,BTP_574_B-478-1-1-dep-right,BTP_574_B-7-3-1-arr-left,BTP_574_B-7-3-1-dep-left
BTP_574_B-465-1-1-arr-left,BTP_574_B-465-1-1-dep-left,BTP_574_B-478-1-2-arr-left,BTP_574_B-478-1-2-dep-left
BTP_574_B-465-1-1-arr-left,BTP_574_B-465-1-1-dep-left,BTP_574_B-7-2-1-arr-left,BTP_574_B-7-2-1-dep-left
BTP_574_B-465-1-1-arr-left,BTP_574_B-465-1-1-dep-left,BTP_574_B-7-1-1-arr-left,BTP_574_B-7-1-1-dep-left
BTP_574_B-465-1-1-arr-left,BTP_574_B-465-1-1-dep-left,BTP_574_B-465-1-2-arr-right,BTP_574_B-465-1-2-dep-right
BTP_574_B-465-1-1-arr-left,BTP_574_B-465-1-1-dep-left,BTP_574_B-7-3-1-arr-left,BTP_574_B-7-3-1-dep-left
BTP_574_B-478-1-2-arr-left,BTP_574_B-478-1-2-dep-left,BTP_574_B-7-2-1-arr-left,BTP_574_B-7-2-1-dep-left
BTP_574_B-478-1-2-arr-left,BTP_574_B-478-1-2-dep-left,BTP_574_B-7-1-1-arr-left,BTP_574_B-7-1-1-dep-left
BTP_574_B-478-1-2-arr-left,BTP_574_B-478-1-2-dep-left,BTP_574_B-465-1-2-arr-right,BTP_574_B-465-1-2-dep-right
BTP_574_B-478-1-2-arr-left,BTP_574_B-478-1-2-dep-left,BTP_574_B-7-3-1-arr-left,BTP_574_B-7-3-1-dep-left
BTP_574_B-7-2-1-arr-left,BTP_574_B-7-2-1-dep-left,BTP_574_B-7-1-1-arr-left,BTP_574_B-7-1-1-dep-left
