alt_idx,sheaf_idx,s-t-tuple,weight,path
77,10,"(BHED_131_B-22-1-2-dep-right-out, BHED_132_B-22-1-1-arr-right-in)",43,"[(BHED_131_B-22-1-2-dep-right, BFOH_132_B-22-1-2-arr-left), (BFOH_132_B-22-1-2-arr-left, BFOH_132_B-22-1-2-dep-left), (BFOH_132_B-22-1-2-dep-left, BHN_4_B-22-1-2-arr-left), (BHN_4_B-22-1-2-arr-left, BHN_4_B-22-1-2-dep-left), (BHN_4_B-22-1-2-dep-left, BBIW_6_B-22-1-21-arr-left), (BBIW_6_B-22-1-21-arr-left, BBIW_6_B-22-1-21-dep-left), (BBIW_6_B-22-1-21-dep-left, BBIW_14_A-22-1-21-arr-right), (BBIW_14_A-22-1-21-arr-right, BBIW_14_A-22-1-21-dep-left), (BBIW_14_A-22-1-21-dep-left, BBIW_6_B-22-1-21-arr-right), (BBIW_6_B-22-1-21-arr-right, BBIW_6_B-22-1-21-dep-right), (BBIW_6_B-22-1-21-dep-right, BHN_4_B-22-1-1-arr-right), (BHN_4_B-22-1-1-arr-right, BHN_4_B-22-1-1-dep-right), (BHN_4_B-22-1-1-dep-right, BFOH_131_B-22-1-1-arr-left), (BFOH_131_B-22-1-1-arr-left, BFOH_131_B-22-1-1-dep-left), (BFOH_131_B-22-1-1-dep-left, BHED_132_B-22-1-1-arr-right)]"
78,10,"(BHED_131_B-22-1-2-dep-right-out, BHED_132_B-22-1-1-arr-right-in)",30,"[(BHED_131_B-22-1-2-dep-right, BFOH_132_B-22-1-2-arr-left), (BFOH_132_B-22-1-2-arr-left, BFOH_132_B-22-1-2-dep-left), (BFOH_132_B-22-1-2-dep-left, BHN_4_B-22-1-2-arr-left), (BHN_4_B-22-1-2-arr-left, BHN_4_B-22-1-2-dep-left), (BHN_4_B-22-1-2-dep-left, BBIW_6_B-22-1-21-arr-left), (BBIW_6_B-22-1-21-arr-left, BBIW_6_B-22-1-21-dep-left), (BBIW_6_B-22-1-21-dep-left, BBIW_14_A-22-1-21-arr-right), (BBIW_14_A-22-1-21-arr-right, BBIW_14_A-22-1-21-dep-left), (BBIW_14_A-22-1-21-dep-left, BBIW_6_B-22-1-21-arr-right), (BBIW_6_B-22-1-21-arr-right, BBIW_6_B-22-1-21-dep-right), (BBIW_6_B-22-1-21-dep-right, BHN_4_B-22-1-1-arr-right), (BHN_4_B-22-1-1-arr-right, BHN_4_B-22-1-1-dep-right), (BHN_4_B-22-1-1-dep-right, BFOH_132_B-22-1-1-arr-right), (BFOH_132_B-22-1-1-arr-right, BFOH_132_B-22-1-1-dep-right), (BFOH_132_B-22-1-1-dep-right, BHED_132_B-22-1-1-arr-right)]"
79,10,"(BHED_131_B-22-1-2-dep-right-out, BHED_132_B-22-1-1-arr-right-in)",37,"[(BHED_131_B-22-1-2-dep-right, BFOH_132_B-22-1-2-arr-left), (BFOH_132_B-22-1-2-arr-left, BFOH_132_B-22-1-2-dep-left), (BFOH_132_B-22-1-2-dep-left, BHN_4_B-22-1-2-arr-left), (BHN_4_B-22-1-2-arr-left, BHN_4_B-22-1-2-dep-left), (BHN_4_B-22-1-2-dep-left, BBIW_6_B-22-1-21-arr-left), (BBIW_6_B-22-1-21-arr-left, BBIW_6_B-22-1-21-dep-right), (BBIW_6_B-22-1-21-dep-right, BHN_3_B-22-1-1-arr-left), (BHN_3_B-22-1-1-arr-left, BHN_3_B-22-1-1-dep-left), (BHN_3_B-22-1-1-dep-left, BFOH_131_B-22-1-1-arr-left), (BFOH_131_B-22-1-1-arr-left, BFOH_131_B-22-1-1-dep-left), (BFOH_131_B-22-1-1-dep-left, BHED_132_B-22-1-1-arr-right)]"
80,10,"(BHED_131_B-22-1-2-dep-right-out, BHED_132_B-22-1-1-arr-right-in)",34,"[(BHED_131_B-22-1-2-dep-right, BFOH_132_B-22-1-2-arr-left), (BFOH_132_B-22-1-2-arr-left, BFOH_132_B-22-1-2-dep-left), (BFOH_132_B-22-1-2-dep-left, BHN_4_B-22-1-2-arr-left), (BHN_4_B-22-1-2-arr-left, BHN_4_B-22-1-2-dep-left), (BHN_4_B-22-1-2-dep-left, BBIW_6_B-22-1-21-arr-left), (BBIW_6_B-22-1-21-arr-left, BBIW_6_B-22-1-21-dep-right), (BBIW_6_B-22-1-21-dep-right, BHN_3_B-22-1-1-arr-left), (BHN_3_B-22-1-1-arr-left, BHN_3_B-22-1-1-dep-left), (BHN_3_B-22-1-1-dep-left, BFOH_132_B-22-1-1-arr-right), (BFOH_132_B-22-1-1-arr-right, BFOH_132_B-22-1-1-dep-right), (BFOH_132_B-22-1-1-dep-right, BHED_132_B-22-1-1-arr-right)]"
81,10,"(BHED_131_B-22-1-2-dep-right-out, BHED_132_B-22-1-1-arr-right-in)",34,"[(BHED_131_B-22-1-2-dep-right, BFOH_132_B-22-1-2-arr-left), (BFOH_132_B-22-1-2-arr-left, BFOH_132_B-22-1-2-dep-left), (BFOH_132_B-22-1-2-dep-left, BHN_4_B-22-1-2-arr-left), (BHN_4_B-22-1-2-arr-left, BHN_4_B-22-1-2-dep-left), (BHN_4_B-22-1-2-dep-left, BBIW_6_B-22-1-21-arr-left), (BBIW_6_B-22-1-21-arr-left, BBIW_6_B-22-1-21-dep-right), (BBIW_6_B-22-1-21-dep-right, BHN_4_B-22-1-1-arr-right), (BHN_4_B-22-1-1-arr-right, BHN_4_B-22-1-1-dep-right), (BHN_4_B-22-1-1-dep-right, BFOH_131_B-22-1-1-arr-left), (BFOH_131_B-22-1-1-arr-left, BFOH_131_B-22-1-1-dep-left), (BFOH_131_B-22-1-1-dep-left, BHED_132_B-22-1-1-arr-right)]"
82,10,"(BHED_131_B-22-1-2-dep-right-out, BHED_132_B-22-1-1-arr-right-in)",21,"[(BHED_131_B-22-1-2-dep-right, BFOH_132_B-22-1-2-arr-left), (BFOH_132_B-22-1-2-arr-left, BFOH_132_B-22-1-2-dep-left), (BFOH_132_B-22-1-2-dep-left, BHN_4_B-22-1-2-arr-left), (BHN_4_B-22-1-2-arr-left, BHN_4_B-22-1-2-dep-left), (BHN_4_B-22-1-2-dep-left, BBIW_6_B-22-1-21-arr-left), (BBIW_6_B-22-1-21-arr-left, BBIW_6_B-22-1-21-dep-right), (BBIW_6_B-22-1-21-dep-right, BHN_4_B-22-1-1-arr-right), (BHN_4_B-22-1-1-arr-right, BHN_4_B-22-1-1-dep-right), (BHN_4_B-22-1-1-dep-right, BFOH_132_B-22-1-1-arr-right), (BFOH_132_B-22-1-1-arr-right, BFOH_132_B-22-1-1-dep-right), (BFOH_132_B-22-1-1-dep-right, BHED_132_B-22-1-1-arr-right)]"
83,11,"(BWAI_122_B-22-1-12-arr-right-out, BHED_131_B-22-1-2-arr-right-in)",8,"[(BWAI_122_B-22-1-12-arr-right, BWAI_122_B-22-1-12-dep-left), (BWAI_122_B-22-1-12-dep-left, BWAI_541_A-22-1-12-arr-right), (BWAI_541_A-22-1-12-arr-right, BWAI_541_A-22-1-12-dep-left), (BWAI_541_A-22-1-12-dep-left, BWAI_121_B-22-1-12-arr-left), (BWAI_121_B-22-1-12-arr-left, BWAI_121_B-22-1-12-dep-right), (BWAI_121_B-22-1-12-dep-right, BHED_131_B-22-1-2-arr-right)]"
84,11,"(BWAI_122_B-22-1-12-arr-right-out, BHED_131_B-22-1-2-arr-right-in)",17,"[(BWAI_122_B-22-1-12-arr-right, BWAI_122_B-22-1-12-dep-left), (BWAI_122_B-22-1-12-dep-left, BWAI_541_A-22-1-12-arr-right), (BWAI_541_A-22-1-12-arr-right, BWAI_541_A-22-1-12-dep-right), (BWAI_541_A-22-1-12-dep-right, BWAI_542_A-22-1-12-arr-right), (BWAI_542_A-22-1-12-arr-right, BWAI_542_A-22-1-12-dep-left), (BWAI_542_A-22-1-12-dep-left, BWAI_541_A-22-1-12-arr-left), (BWAI_541_A-22-1-12-arr-left, BWAI_541_A-22-1-12-dep-left), (BWAI_541_A-22-1-12-dep-left, BWAI_121_B-22-1-12-arr-left), (BWAI_121_B-22-1-12-arr-left, BWAI_121_B-22-1-12-dep-right), (BWAI_121_B-22-1-12-dep-right, BHED_131_B-22-1-2-arr-right)]"
85,11,"(BWAI_122_B-22-1-12-arr-right-out, BHED_131_B-22-1-2-arr-right-in)",7,"[(BWAI_122_B-22-1-12-arr-right, BWAI_122_B-22-1-12-dep-left), (BWAI_122_B-22-1-12-dep-left, BHED_131_B-22-1-2-arr-right)]"
86,12,"(BGB_721_B-37-1-1-dep-right-out, BGB_724_B-37-1-2-arr-right-in)",0,"[(BGB_721_B-37-1-1-dep-right, henkel_2_S2_WI_BBU_BLRD_0_S2_WI_BLRD_BBU_0-37-1-12), (henkel_2_S2_WI_BBU_BLRD_0_S2_WI_BLRD_BBU_0-37-1-12, BGB_724_B-37-1-2-arr-right)]"
87,12,"(BGB_721_B-37-1-1-dep-right-out, BGB_724_B-37-1-2-arr-right-in)",0,"[(BGB_721_B-37-1-1-dep-right, henkel_2_S2_W_BBER_BLRD_0_S2_W_BLRD_BBER_0-37-1-12), (henkel_2_S2_W_BBER_BLRD_0_S2_W_BLRD_BBER_0-37-1-12, BGB_724_B-37-1-2-arr-right)]"
88,13,"(BGB_721_B-43-1-1-dep-right-out, BGB_724_B-43-1-2-arr-right-in)",0,"[(BGB_721_B-43-1-1-dep-right, henkel_2_S2_WI_BBU_BLRD_0_S2_WI_BLRD_BBU_0-43-1-12), (henkel_2_S2_WI_BBU_BLRD_0_S2_WI_BLRD_BBU_0-43-1-12, BGB_724_B-43-1-2-arr-right)]"
89,13,"(BGB_721_B-43-1-1-dep-right-out, BGB_724_B-43-1-2-arr-right-in)",0,"[(BGB_721_B-43-1-1-dep-right, henkel_2_S2_W_BBER_BLRD_0_S2_W_BLRD_BBER_0-43-1-12), (henkel_2_S2_W_BBER_BLRD_0_S2_W_BLRD_BBER_0-43-1-12, BGB_724_B-43-1-2-arr-right)]"
90,14,"(BBOS_613_B-56-1-1-dep-right-out, BBOS_612_B-56-1-2-arr-right-in)",7,"[(BBOS_613_B-56-1-1-dep-right, BPKW_642_B-56-1-12-arr-left), (BPKW_642_B-56-1-12-arr-left, BPKW_642_B-56-1-12-dep-right), (BPKW_642_B-56-1-12-dep-right, BBOS_612_B-56-1-2-arr-right)]"
91,14,"(BBOS_613_B-56-1-1-dep-right-out, BBOS_612_B-56-1-2-arr-right-in)",7,"[(BBOS_613_B-56-1-1-dep-right, BPKW_641_B-56-1-12-arr-right), (BPKW_641_B-56-1-12-arr-right, BPKW_641_B-56-1-12-dep-left), (BPKW_641_B-56-1-12-dep-left, BBOS_612_B-56-1-2-arr-right)]"
92,15,"(BGB_723_B-5-1-1-dep-right-out, BGB_723_B-5-1-1-arr-right-in)",0,"[(BGB_723_B-5-1-1-dep-right, henkel_7_S41_AI_BSKR_BSKR_1-5-1-1), (henkel_7_S41_AI_BSKR_BSKR_1-5-1-1, BGB_723_B-5-1-1-arr-right)]"
93,15,"(BGB_723_B-5-1-1-dep-right-out, BGB_723_B-5-1-1-arr-right-in)",0,"[(BGB_723_B-5-1-1-dep-right, henkel_7_S41_A_BSKR_BSKR_0-5-1-1), (henkel_7_S41_A_BSKR_BSKR_0-5-1-1, BGB_723_B-5-1-1-arr-right)]"
94,16,"(BGB_723_B-5-2-1-dep-right-out, BGB_723_B-5-2-1-arr-right-in)",0,"[(BGB_723_B-5-2-1-dep-right, henkel_7_S41_AI_BSKR_BSKR_1-5-2-1), (henkel_7_S41_AI_BSKR_BSKR_1-5-2-1, BGB_723_B-5-2-1-arr-right)]"
95,16,"(BGB_723_B-5-2-1-dep-right-out, BGB_723_B-5-2-1-arr-right-in)",0,"[(BGB_723_B-5-2-1-dep-right, henkel_7_S41_A_BSKR_BSKR_0-5-2-1), (henkel_7_S41_A_BSKR_BSKR_0-5-2-1, BGB_723_B-5-2-1-arr-right)]"
96,17,"(BGB_722_B-6-1-1-dep-right-out, BGB_722_B-6-1-1-arr-right-in)",0,"[(BGB_722_B-6-1-1-dep-right, henkel_8_S42_R_BSKR_BSKR_1-6-1-1), (henkel_8_S42_R_BSKR_BSKR_1-6-1-1, BGB_722_B-6-1-1-arr-right)]"
97,17,"(BGB_722_B-6-1-1-dep-right-out, BGB_722_B-6-1-1-arr-right-in)",0,"[(BGB_722_B-6-1-1-dep-right, henkel_8_S42_RI_BSKR_BSKR_1-6-1-1), (henkel_8_S42_RI_BSKR_BSKR_1-6-1-1, BGB_722_B-6-1-1-arr-right)]"
98,18,"(BGB_722_B-6-2-1-dep-right-out, BGB_722_B-6-2-1-arr-right-in)",0,"[(BGB_722_B-6-2-1-dep-right, henkel_8_S42_R_BSKR_BSKR_1-6-2-1), (henkel_8_S42_R_BSKR_BSKR_1-6-2-1, BGB_722_B-6-2-1-arr-right)]"
99,18,"(BGB_722_B-6-2-1-dep-right-out, BGB_722_B-6-2-1-arr-right-in)",0,"[(BGB_722_B-6-2-1-dep-right, henkel_8_S42_RI_BSKR_BSKR_1-6-2-1), (henkel_8_S42_RI_BSKR_BSKR_1-6-2-1, BGB_722_B-6-2-1-arr-right)]"
