alt_idx; sheaf_idx; s-t-tuple; weight; path
717; 16; ('BNIS_423_B-82-2-1-dep-right-out', 'BNIS_424_B-82-2-2-arr-right-in'); 35; [('BNIS_423_B-82-2-1-dep-right', 'BWSS_432_B-82-2-1-arr-right'), ('BWSS_432_B-82-2-1-arr-right', 'BWSS_432_B-82-2-1-dep-right'), ('BWSS_432_B-82-2-1-dep-right', 'BGRI_822_B-82-2-1-arr-left'), ('BGRI_822_B-82-2-1-arr-left', 'BGRI_822_B-82-2-1-dep-left'), ('BGRI_822_B-82-2-1-dep-left', 'BBAB_842_B-82-2-1-arr-left'), ('BBAB_842_B-82-2-1-arr-left', 'BBAB_842_B-82-2-1-dep-left'), ('BBAB_842_B-82-2-1-dep-left', 'BPDH_897_B-82-2-12-arr-right'), ('BPDH_897_B-82-2-12-arr-right', 'BPDH_897_B-82-2-12-dep-left'), ('BPDH_897_B-82-2-12-dep-left', 'BBAB_842_B-82-2-2-arr-right'), ('BBAB_842_B-82-2-2-arr-right', 'BBAB_842_B-82-2-2-dep-right'), ('BBAB_842_B-82-2-2-dep-right', 'BGRI_822_B-82-2-2-arr-right'), ('BGRI_822_B-82-2-2-arr-right', 'BGRI_822_B-82-2-2-dep-right'), ('BGRI_822_B-82-2-2-dep-right', 'BWSS_434_B-82-2-2-arr-right'), ('BWSS_434_B-82-2-2-arr-right', 'BWSS_434_B-82-2-2-dep-right'), ('BWSS_434_B-82-2-2-dep-right', 'BNIS_424_B-82-2-2-arr-right')]
718; 16; ('BNIS_423_B-82-2-1-dep-right-out', 'BNIS_424_B-82-2-2-arr-right-in'); 40; [('BNIS_423_B-82-2-1-dep-right', 'BWSS_432_B-82-2-1-arr-right'), ('BWSS_432_B-82-2-1-arr-right', 'BWSS_432_B-82-2-1-dep-right'), ('BWSS_432_B-82-2-1-dep-right', 'BGRI_822_B-82-2-1-arr-left'), ('BGRI_822_B-82-2-1-arr-left', 'BGRI_822_B-82-2-1-dep-left'), ('BGRI_822_B-82-2-1-dep-left', 'BBAB_842_B-82-2-1-arr-left'), ('BBAB_842_B-82-2-1-arr-left', 'BBAB_842_B-82-2-1-dep-left'), ('BBAB_842_B-82-2-1-dep-left', 'BPDH_897_B-82-2-12-arr-right'), ('BPDH_897_B-82-2-12-arr-right', 'BPDH_897_B-82-2-12-dep-left'), ('BPDH_897_B-82-2-12-dep-left', 'BBAB_842_B-82-2-2-arr-right'), ('BBAB_842_B-82-2-2-arr-right', 'BBAB_842_B-82-2-2-dep-right'), ('BBAB_842_B-82-2-2-dep-right', 'BGRI_822_B-82-2-2-arr-right'), ('BGRI_822_B-82-2-2-arr-right', 'BGRI_822_B-82-2-2-dep-right'), ('BGRI_822_B-82-2-2-dep-right', 'BWSS_433_B-82-2-2-arr-left'), ('BWSS_433_B-82-2-2-arr-left', 'BWSS_433_B-82-2-2-dep-right'), ('BWSS_433_B-82-2-2-dep-right', 'BNIS_424_B-82-2-2-arr-right')]
719; 16; ('BNIS_423_B-82-2-1-dep-right-out', 'BNIS_424_B-82-2-2-arr-right-in'); 48; [('BNIS_423_B-82-2-1-dep-right', 'BWSS_432_B-82-2-1-arr-right'), ('BWSS_432_B-82-2-1-arr-right', 'BWSS_432_B-82-2-1-dep-right'), ('BWSS_432_B-82-2-1-dep-right', 'BGRI_822_B-82-2-1-arr-left'), ('BGRI_822_B-82-2-1-arr-left', 'BGRI_822_B-82-2-1-dep-left'), ('BGRI_822_B-82-2-1-dep-left', 'BBAB_842_B-82-2-1-arr-left'), ('BBAB_842_B-82-2-1-arr-left', 'BBAB_842_B-82-2-1-dep-left'), ('BBAB_842_B-82-2-1-dep-left', 'BPDH_897_B-82-2-12-arr-right'), ('BPDH_897_B-82-2-12-arr-right', 'BPDH_897_B-82-2-12-dep-left'), ('BPDH_897_B-82-2-12-dep-left', 'BBAB_842_B-82-2-2-arr-right'), ('BBAB_842_B-82-2-2-arr-right', 'BBAB_842_B-82-2-2-dep-right'), ('BBAB_842_B-82-2-2-dep-right', 'BGRI_821_B-82-2-2-arr-left'), ('BGRI_821_B-82-2-2-arr-left', 'BGRI_821_B-82-2-2-dep-left'), ('BGRI_821_B-82-2-2-dep-left', 'BWSS_434_B-82-2-2-arr-right'), ('BWSS_434_B-82-2-2-arr-right', 'BWSS_434_B-82-2-2-dep-right'), ('BWSS_434_B-82-2-2-dep-right', 'BNIS_424_B-82-2-2-arr-right')]
720; 16; ('BNIS_423_B-82-2-1-dep-right-out', 'BNIS_424_B-82-2-2-arr-right-in'); 43; [('BNIS_423_B-82-2-1-dep-right', 'BWSS_432_B-82-2-1-arr-right'), ('BWSS_432_B-82-2-1-arr-right', 'BWSS_432_B-82-2-1-dep-right'), ('BWSS_432_B-82-2-1-dep-right', 'BGRI_822_B-82-2-1-arr-left'), ('BGRI_822_B-82-2-1-arr-left', 'BGRI_822_B-82-2-1-dep-left'), ('BGRI_822_B-82-2-1-dep-left', 'BBAB_842_B-82-2-1-arr-left'), ('BBAB_842_B-82-2-1-arr-left', 'BBAB_842_B-82-2-1-dep-left'), ('BBAB_842_B-82-2-1-dep-left', 'BPDH_897_B-82-2-12-arr-right'), ('BPDH_897_B-82-2-12-arr-right', 'BPDH_897_B-82-2-12-dep-left'), ('BPDH_897_B-82-2-12-dep-left', 'BBAB_842_B-82-2-2-arr-right'), ('BBAB_842_B-82-2-2-arr-right', 'BBAB_842_B-82-2-2-dep-right'), ('BBAB_842_B-82-2-2-dep-right', 'BGRI_821_B-82-2-2-arr-left'), ('BGRI_821_B-82-2-2-arr-left', 'BGRI_821_B-82-2-2-dep-left'), ('BGRI_821_B-82-2-2-dep-left', 'BWSS_433_B-82-2-2-arr-left'), ('BWSS_433_B-82-2-2-arr-left', 'BWSS_433_B-82-2-2-dep-right'), ('BWSS_433_B-82-2-2-dep-right', 'BNIS_424_B-82-2-2-arr-right')]
721; 16; ('BNIS_423_B-82-2-1-dep-right-out', 'BNIS_424_B-82-2-2-arr-right-in'); 38; [('BNIS_423_B-82-2-1-dep-right', 'BWSS_432_B-82-2-1-arr-right'), ('BWSS_432_B-82-2-1-arr-right', 'BWSS_432_B-82-2-1-dep-right'), ('BWSS_432_B-82-2-1-dep-right', 'BGRI_822_B-82-2-1-arr-left'), ('BGRI_822_B-82-2-1-arr-left', 'BGRI_822_B-82-2-1-dep-left'), ('BGRI_822_B-82-2-1-dep-left', 'BBAB_842_B-82-2-1-arr-left'), ('BBAB_842_B-82-2-1-arr-left', 'BBAB_842_B-82-2-1-dep-left'), ('BBAB_842_B-82-2-1-dep-left', 'BPDH_896_B-82-2-12-arr-left'), ('BPDH_896_B-82-2-12-arr-left', 'BPDH_896_B-82-2-12-dep-right'), ('BPDH_896_B-82-2-12-dep-right', 'BBAB_841_B-82-2-2-arr-left'), ('BBAB_841_B-82-2-2-arr-left', 'BBAB_841_B-82-2-2-dep-left'), ('BBAB_841_B-82-2-2-dep-left', 'BGRI_822_B-82-2-2-arr-right'), ('BGRI_822_B-82-2-2-arr-right', 'BGRI_822_B-82-2-2-dep-right'), ('BGRI_822_B-82-2-2-dep-right', 'BWSS_434_B-82-2-2-arr-right'), ('BWSS_434_B-82-2-2-arr-right', 'BWSS_434_B-82-2-2-dep-right'), ('BWSS_434_B-82-2-2-dep-right', 'BNIS_424_B-82-2-2-arr-right')]
722; 16; ('BNIS_423_B-82-2-1-dep-right-out', 'BNIS_424_B-82-2-2-arr-right-in'); 43; [('BNIS_423_B-82-2-1-dep-right', 'BWSS_432_B-82-2-1-arr-right'), ('BWSS_432_B-82-2-1-arr-right', 'BWSS_432_B-82-2-1-dep-right'), ('BWSS_432_B-82-2-1-dep-right', 'BGRI_822_B-82-2-1-arr-left'), ('BGRI_822_B-82-2-1-arr-left', 'BGRI_822_B-82-2-1-dep-left'), ('BGRI_822_B-82-2-1-dep-left', 'BBAB_842_B-82-2-1-arr-left'), ('BBAB_842_B-82-2-1-arr-left', 'BBAB_842_B-82-2-1-dep-left'), ('BBAB_842_B-82-2-1-dep-left', 'BPDH_896_B-82-2-12-arr-left'), ('BPDH_896_B-82-2-12-arr-left', 'BPDH_896_B-82-2-12-dep-right'), ('BPDH_896_B-82-2-12-dep-right', 'BBAB_841_B-82-2-2-arr-left'), ('BBAB_841_B-82-2-2-arr-left', 'BBAB_841_B-82-2-2-dep-left'), ('BBAB_841_B-82-2-2-dep-left', 'BGRI_822_B-82-2-2-arr-right'), ('BGRI_822_B-82-2-2-arr-right', 'BGRI_822_B-82-2-2-dep-right'), ('BGRI_822_B-82-2-2-dep-right', 'BWSS_433_B-82-2-2-arr-left'), ('BWSS_433_B-82-2-2-arr-left', 'BWSS_433_B-82-2-2-dep-right'), ('BWSS_433_B-82-2-2-dep-right', 'BNIS_424_B-82-2-2-arr-right')]
723; 16; ('BNIS_423_B-82-2-1-dep-right-out', 'BNIS_424_B-82-2-2-arr-right-in'); 41; [('BNIS_423_B-82-2-1-dep-right', 'BWSS_432_B-82-2-1-arr-right'), ('BWSS_432_B-82-2-1-arr-right', 'BWSS_432_B-82-2-1-dep-right'), ('BWSS_432_B-82-2-1-dep-right', 'BGRI_822_B-82-2-1-arr-left'), ('BGRI_822_B-82-2-1-arr-left', 'BGRI_822_B-82-2-1-dep-left'), ('BGRI_822_B-82-2-1-dep-left', 'BBAB_842_B-82-2-1-arr-left'), ('BBAB_842_B-82-2-1-arr-left', 'BBAB_842_B-82-2-1-dep-left'), ('BBAB_842_B-82-2-1-dep-left', 'BPDH_896_B-82-2-12-arr-left'), ('BPDH_896_B-82-2-12-arr-left', 'BPDH_896_B-82-2-12-dep-right'), ('BPDH_896_B-82-2-12-dep-right', 'BBAB_841_B-82-2-2-arr-left'), ('BBAB_841_B-82-2-2-arr-left', 'BBAB_841_B-82-2-2-dep-left'), ('BBAB_841_B-82-2-2-dep-left', 'BGRI_821_B-82-2-2-arr-left'), ('BGRI_821_B-82-2-2-arr-left', 'BGRI_821_B-82-2-2-dep-left'), ('BGRI_821_B-82-2-2-dep-left', 'BWSS_434_B-82-2-2-arr-right'), ('BWSS_434_B-82-2-2-arr-right', 'BWSS_434_B-82-2-2-dep-right'), ('BWSS_434_B-82-2-2-dep-right', 'BNIS_424_B-82-2-2-arr-right')]
724; 16; ('BNIS_423_B-82-2-1-dep-right-out', 'BNIS_424_B-82-2-2-arr-right-in'); 36; [('BNIS_423_B-82-2-1-dep-right', 'BWSS_432_B-82-2-1-arr-right'), ('BWSS_432_B-82-2-1-arr-right', 'BWSS_432_B-82-2-1-dep-right'), ('BWSS_432_B-82-2-1-dep-right', 'BGRI_822_B-82-2-1-arr-left'), ('BGRI_822_B-82-2-1-arr-left', 'BGRI_822_B-82-2-1-dep-left'), ('BGRI_822_B-82-2-1-dep-left', 'BBAB_842_B-82-2-1-arr-left'), ('BBAB_842_B-82-2-1-arr-left', 'BBAB_842_B-82-2-1-dep-left'), ('BBAB_842_B-82-2-1-dep-left', 'BPDH_896_B-82-2-12-arr-left'), ('BPDH_896_B-82-2-12-arr-left', 'BPDH_896_B-82-2-12-dep-right'), ('BPDH_896_B-82-2-12-dep-right', 'BBAB_841_B-82-2-2-arr-left'), ('BBAB_841_B-82-2-2-arr-left', 'BBAB_841_B-82-2-2-dep-left'), ('BBAB_841_B-82-2-2-dep-left', 'BGRI_821_B-82-2-2-arr-left'), ('BGRI_821_B-82-2-2-arr-left', 'BGRI_821_B-82-2-2-dep-left'), ('BGRI_821_B-82-2-2-dep-left', 'BWSS_433_B-82-2-2-arr-left'), ('BWSS_433_B-82-2-2-arr-left', 'BWSS_433_B-82-2-2-dep-right'), ('BWSS_433_B-82-2-2-dep-right', 'BNIS_424_B-82-2-2-arr-right')]
725; 16; ('BNIS_423_B-82-2-1-dep-right-out', 'BNIS_424_B-82-2-2-arr-right-in'); 25; [('BNIS_423_B-82-2-1-dep-right', 'BWSS_432_B-82-2-1-arr-right'), ('BWSS_432_B-82-2-1-arr-right', 'BWSS_432_B-82-2-1-dep-right'), ('BWSS_432_B-82-2-1-dep-right', 'BGRI_822_B-82-2-1-arr-left'), ('BGRI_822_B-82-2-1-arr-left', 'BGRI_822_B-82-2-1-dep-left'), ('BGRI_822_B-82-2-1-dep-left', 'BBAB_842_B-82-2-1-arr-left'), ('BBAB_842_B-82-2-1-arr-left', 'BBAB_842_B-82-2-1-dep-left'), ('BBAB_842_B-82-2-1-dep-left', 'BPDH_896_B-82-2-12-arr-left'), ('BPDH_896_B-82-2-12-arr-left', 'BPDH_896_B-82-2-12-dep-right'), ('BPDH_896_B-82-2-12-dep-right', 'BBAB_842_B-82-2-2-arr-right'), ('BBAB_842_B-82-2-2-arr-right', 'BBAB_842_B-82-2-2-dep-right'), ('BBAB_842_B-82-2-2-dep-right', 'BGRI_822_B-82-2-2-arr-right'), ('BGRI_822_B-82-2-2-arr-right', 'BGRI_822_B-82-2-2-dep-right'), ('BGRI_822_B-82-2-2-dep-right', 'BWSS_434_B-82-2-2-arr-right'), ('BWSS_434_B-82-2-2-arr-right', 'BWSS_434_B-82-2-2-dep-right'), ('BWSS_434_B-82-2-2-dep-right', 'BNIS_424_B-82-2-2-arr-right')]
726; 16; ('BNIS_423_B-82-2-1-dep-right-out', 'BNIS_424_B-82-2-2-arr-right-in'); 30; [('BNIS_423_B-82-2-1-dep-right', 'BWSS_432_B-82-2-1-arr-right'), ('BWSS_432_B-82-2-1-arr-right', 'BWSS_432_B-82-2-1-dep-right'), ('BWSS_432_B-82-2-1-dep-right', 'BGRI_822_B-82-2-1-arr-left'), ('BGRI_822_B-82-2-1-arr-left', 'BGRI_822_B-82-2-1-dep-left'), ('BGRI_822_B-82-2-1-dep-left', 'BBAB_842_B-82-2-1-arr-left'), ('BBAB_842_B-82-2-1-arr-left', 'BBAB_842_B-82-2-1-dep-left'), ('BBAB_842_B-82-2-1-dep-left', 'BPDH_896_B-82-2-12-arr-left'), ('BPDH_896_B-82-2-12-arr-left', 'BPDH_896_B-82-2-12-dep-right'), ('BPDH_896_B-82-2-12-dep-right', 'BBAB_842_B-82-2-2-arr-right'), ('BBAB_842_B-82-2-2-arr-right', 'BBAB_842_B-82-2-2-dep-right'), ('BBAB_842_B-82-2-2-dep-right', 'BGRI_822_B-82-2-2-arr-right'), ('BGRI_822_B-82-2-2-arr-right', 'BGRI_822_B-82-2-2-dep-right'), ('BGRI_822_B-82-2-2-dep-right', 'BWSS_433_B-82-2-2-arr-left'), ('BWSS_433_B-82-2-2-arr-left', 'BWSS_433_B-82-2-2-dep-right'), ('BWSS_433_B-82-2-2-dep-right', 'BNIS_424_B-82-2-2-arr-right')]
727; 16; ('BNIS_423_B-82-2-1-dep-right-out', 'BNIS_424_B-82-2-2-arr-right-in'); 38; [('BNIS_423_B-82-2-1-dep-right', 'BWSS_432_B-82-2-1-arr-right'), ('BWSS_432_B-82-2-1-arr-right', 'BWSS_432_B-82-2-1-dep-right'), ('BWSS_432_B-82-2-1-dep-right', 'BGRI_822_B-82-2-1-arr-left'), ('BGRI_822_B-82-2-1-arr-left', 'BGRI_822_B-82-2-1-dep-left'), ('BGRI_822_B-82-2-1-dep-left', 'BBAB_842_B-82-2-1-arr-left'), ('BBAB_842_B-82-2-1-arr-left', 'BBAB_842_B-82-2-1-dep-left'), ('BBAB_842_B-82-2-1-dep-left', 'BPDH_896_B-82-2-12-arr-left'), ('BPDH_896_B-82-2-12-arr-left', 'BPDH_896_B-82-2-12-dep-right'), ('BPDH_896_B-82-2-12-dep-right', 'BBAB_842_B-82-2-2-arr-right'), ('BBAB_842_B-82-2-2-arr-right', 'BBAB_842_B-82-2-2-dep-right'), ('BBAB_842_B-82-2-2-dep-right', 'BGRI_821_B-82-2-2-arr-left'), ('BGRI_821_B-82-2-2-arr-left', 'BGRI_821_B-82-2-2-dep-left'), ('BGRI_821_B-82-2-2-dep-left', 'BWSS_434_B-82-2-2-arr-right'), ('BWSS_434_B-82-2-2-arr-right', 'BWSS_434_B-82-2-2-dep-right'), ('BWSS_434_B-82-2-2-dep-right', 'BNIS_424_B-82-2-2-arr-right')]
728; 16; ('BNIS_423_B-82-2-1-dep-right-out', 'BNIS_424_B-82-2-2-arr-right-in'); 33; [('BNIS_423_B-82-2-1-dep-right', 'BWSS_432_B-82-2-1-arr-right'), ('BWSS_432_B-82-2-1-arr-right', 'BWSS_432_B-82-2-1-dep-right'), ('BWSS_432_B-82-2-1-dep-right', 'BGRI_822_B-82-2-1-arr-left'), ('BGRI_822_B-82-2-1-arr-left', 'BGRI_822_B-82-2-1-dep-left'), ('BGRI_822_B-82-2-1-dep-left', 'BBAB_842_B-82-2-1-arr-left'), ('BBAB_842_B-82-2-1-arr-left', 'BBAB_842_B-82-2-1-dep-left'), ('BBAB_842_B-82-2-1-dep-left', 'BPDH_896_B-82-2-12-arr-left'), ('BPDH_896_B-82-2-12-arr-left', 'BPDH_896_B-82-2-12-dep-right'), ('BPDH_896_B-82-2-12-dep-right', 'BBAB_842_B-82-2-2-arr-right'), ('BBAB_842_B-82-2-2-arr-right', 'BBAB_842_B-82-2-2-dep-right'), ('BBAB_842_B-82-2-2-dep-right', 'BGRI_821_B-82-2-2-arr-left'), ('BGRI_821_B-82-2-2-arr-left', 'BGRI_821_B-82-2-2-dep-left'), ('BGRI_821_B-82-2-2-dep-left', 'BWSS_433_B-82-2-2-arr-left'), ('BWSS_433_B-82-2-2-arr-left', 'BWSS_433_B-82-2-2-dep-right'), ('BWSS_433_B-82-2-2-dep-right', 'BNIS_424_B-82-2-2-arr-right')]
729; 16; ('BNIS_423_B-82-2-1-dep-right-out', 'BNIS_424_B-82-2-2-arr-right-in'); 42; [('BNIS_423_B-82-2-1-dep-right', 'BWSS_432_B-82-2-1-arr-right'), ('BWSS_432_B-82-2-1-arr-right', 'BWSS_432_B-82-2-1-dep-right'), ('BWSS_432_B-82-2-1-dep-right', 'BGRI_822_B-82-2-1-arr-left'), ('BGRI_822_B-82-2-1-arr-left', 'BGRI_822_B-82-2-1-dep-left'), ('BGRI_822_B-82-2-1-dep-left', 'BBAB_842_B-82-2-1-arr-left'), ('BBAB_842_B-82-2-1-arr-left', 'BBAB_842_B-82-2-1-dep-left'), ('BBAB_842_B-82-2-1-dep-left', 'BPDH_896_B-82-2-12-arr-left'), ('BPDH_896_B-82-2-12-arr-left', 'BPDH_896_B-82-2-12-dep-right'), ('BPDH_896_B-82-2-12-dep-right', 'BPDH_898_A-82-2-12-arr-right'), ('BPDH_898_A-82-2-12-arr-right', 'BPDH_898_A-82-2-12-dep-left'), ('BPDH_898_A-82-2-12-dep-left', 'BPDH_897_B-82-2-12-arr-left'), ('BPDH_897_B-82-2-12-arr-left', 'BPDH_897_B-82-2-12-dep-left'), ('BPDH_897_B-82-2-12-dep-left', 'BBAB_841_B-82-2-2-arr-left'), ('BBAB_841_B-82-2-2-arr-left', 'BBAB_841_B-82-2-2-dep-left'), ('BBAB_841_B-82-2-2-dep-left', 'BGRI_822_B-82-2-2-arr-right'), ('BGRI_822_B-82-2-2-arr-right', 'BGRI_822_B-82-2-2-dep-right'), ('BGRI_822_B-82-2-2-dep-right', 'BWSS_434_B-82-2-2-arr-right'), ('BWSS_434_B-82-2-2-arr-right', 'BWSS_434_B-82-2-2-dep-right'), ('BWSS_434_B-82-2-2-dep-right', 'BNIS_424_B-82-2-2-arr-right')]
730; 16; ('BNIS_423_B-82-2-1-dep-right-out', 'BNIS_424_B-82-2-2-arr-right-in'); 47; [('BNIS_423_B-82-2-1-dep-right', 'BWSS_432_B-82-2-1-arr-right'), ('BWSS_432_B-82-2-1-arr-right', 'BWSS_432_B-82-2-1-dep-right'), ('BWSS_432_B-82-2-1-dep-right', 'BGRI_822_B-82-2-1-arr-left'), ('BGRI_822_B-82-2-1-arr-left', 'BGRI_822_B-82-2-1-dep-left'), ('BGRI_822_B-82-2-1-dep-left', 'BBAB_842_B-82-2-1-arr-left'), ('BBAB_842_B-82-2-1-arr-left', 'BBAB_842_B-82-2-1-dep-left'), ('BBAB_842_B-82-2-1-dep-left', 'BPDH_896_B-82-2-12-arr-left'), ('BPDH_896_B-82-2-12-arr-left', 'BPDH_896_B-82-2-12-dep-right'), ('BPDH_896_B-82-2-12-dep-right', 'BPDH_898_A-82-2-12-arr-right'), ('BPDH_898_A-82-2-12-arr-right', 'BPDH_898_A-82-2-12-dep-left'), ('BPDH_898_A-82-2-12-dep-left', 'BPDH_897_B-82-2-12-arr-left'), ('BPDH_897_B-82-2-12-arr-left', 'BPDH_897_B-82-2-12-dep-left'), ('BPDH_897_B-82-2-12-dep-left', 'BBAB_841_B-82-2-2-arr-left'), ('BBAB_841_B-82-2-2-arr-left', 'BBAB_841_B-82-2-2-dep-left'), ('BBAB_841_B-82-2-2-dep-left', 'BGRI_822_B-82-2-2-arr-right'), ('BGRI_822_B-82-2-2-arr-right', 'BGRI_822_B-82-2-2-dep-right'), ('BGRI_822_B-82-2-2-dep-right', 'BWSS_433_B-82-2-2-arr-left'), ('BWSS_433_B-82-2-2-arr-left', 'BWSS_433_B-82-2-2-dep-right'), ('BWSS_433_B-82-2-2-dep-right', 'BNIS_424_B-82-2-2-arr-right')]
731; 16; ('BNIS_423_B-82-2-1-dep-right-out', 'BNIS_424_B-82-2-2-arr-right-in'); 45; [('BNIS_423_B-82-2-1-dep-right', 'BWSS_432_B-82-2-1-arr-right'), ('BWSS_432_B-82-2-1-arr-right', 'BWSS_432_B-82-2-1-dep-right'), ('BWSS_432_B-82-2-1-dep-right', 'BGRI_822_B-82-2-1-arr-left'), ('BGRI_822_B-82-2-1-arr-left', 'BGRI_822_B-82-2-1-dep-left'), ('BGRI_822_B-82-2-1-dep-left', 'BBAB_842_B-82-2-1-arr-left'), ('BBAB_842_B-82-2-1-arr-left', 'BBAB_842_B-82-2-1-dep-left'), ('BBAB_842_B-82-2-1-dep-left', 'BPDH_896_B-82-2-12-arr-left'), ('BPDH_896_B-82-2-12-arr-left', 'BPDH_896_B-82-2-12-dep-right'), ('BPDH_896_B-82-2-12-dep-right', 'BPDH_898_A-82-2-12-arr-right'), ('BPDH_898_A-82-2-12-arr-right', 'BPDH_898_A-82-2-12-dep-left'), ('BPDH_898_A-82-2-12-dep-left', 'BPDH_897_B-82-2-12-arr-left'), ('BPDH_897_B-82-2-12-arr-left', 'BPDH_897_B-82-2-12-dep-left'), ('BPDH_897_B-82-2-12-dep-left', 'BBAB_841_B-82-2-2-arr-left'), ('BBAB_841_B-82-2-2-arr-left', 'BBAB_841_B-82-2-2-dep-left'), ('BBAB_841_B-82-2-2-dep-left', 'BGRI_821_B-82-2-2-arr-left'), ('BGRI_821_B-82-2-2-arr-left', 'BGRI_821_B-82-2-2-dep-left'), ('BGRI_821_B-82-2-2-dep-left', 'BWSS_434_B-82-2-2-arr-right'), ('BWSS_434_B-82-2-2-arr-right', 'BWSS_434_B-82-2-2-dep-right'), ('BWSS_434_B-82-2-2-dep-right', 'BNIS_424_B-82-2-2-arr-right')]
732; 16; ('BNIS_423_B-82-2-1-dep-right-out', 'BNIS_424_B-82-2-2-arr-right-in'); 40; [('BNIS_423_B-82-2-1-dep-right', 'BWSS_432_B-82-2-1-arr-right'), ('BWSS_432_B-82-2-1-arr-right', 'BWSS_432_B-82-2-1-dep-right'), ('BWSS_432_B-82-2-1-dep-right', 'BGRI_822_B-82-2-1-arr-left'), ('BGRI_822_B-82-2-1-arr-left', 'BGRI_822_B-82-2-1-dep-left'), ('BGRI_822_B-82-2-1-dep-left', 'BBAB_842_B-82-2-1-arr-left'), ('BBAB_842_B-82-2-1-arr-left', 'BBAB_842_B-82-2-1-dep-left'), ('BBAB_842_B-82-2-1-dep-left', 'BPDH_896_B-82-2-12-arr-left'), ('BPDH_896_B-82-2-12-arr-left', 'BPDH_896_B-82-2-12-dep-right'), ('BPDH_896_B-82-2-12-dep-right', 'BPDH_898_A-82-2-12-arr-right'), ('BPDH_898_A-82-2-12-arr-right', 'BPDH_898_A-82-2-12-dep-left'), ('BPDH_898_A-82-2-12-dep-left', 'BPDH_897_B-82-2-12-arr-left'), ('BPDH_897_B-82-2-12-arr-left', 'BPDH_897_B-82-2-12-dep-left'), ('BPDH_897_B-82-2-12-dep-left', 'BBAB_841_B-82-2-2-arr-left'), ('BBAB_841_B-82-2-2-arr-left', 'BBAB_841_B-82-2-2-dep-left'), ('BBAB_841_B-82-2-2-dep-left', 'BGRI_821_B-82-2-2-arr-left'), ('BGRI_821_B-82-2-2-arr-left', 'BGRI_821_B-82-2-2-dep-left'), ('BGRI_821_B-82-2-2-dep-left', 'BWSS_433_B-82-2-2-arr-left'), ('BWSS_433_B-82-2-2-arr-left', 'BWSS_433_B-82-2-2-dep-right'), ('BWSS_433_B-82-2-2-dep-right', 'BNIS_424_B-82-2-2-arr-right')]
733; 16; ('BNIS_423_B-82-2-1-dep-right-out', 'BNIS_424_B-82-2-2-arr-right-in'); 39; [('BNIS_423_B-82-2-1-dep-right', 'BWSS_432_B-82-2-1-arr-right'), ('BWSS_432_B-82-2-1-arr-right', 'BWSS_432_B-82-2-1-dep-right'), ('BWSS_432_B-82-2-1-dep-right', 'BGRI_822_B-82-2-1-arr-left'), ('BGRI_822_B-82-2-1-arr-left', 'BGRI_822_B-82-2-1-dep-left'), ('BGRI_822_B-82-2-1-dep-left', 'BBAB_842_B-82-2-1-arr-left'), ('BBAB_842_B-82-2-1-arr-left', 'BBAB_842_B-82-2-1-dep-left'), ('BBAB_842_B-82-2-1-dep-left', 'BPDH_896_B-82-2-12-arr-left'), ('BPDH_896_B-82-2-12-arr-left', 'BPDH_896_B-82-2-12-dep-right'), ('BPDH_896_B-82-2-12-dep-right', 'BPDH_898_A-82-2-12-arr-right'), ('BPDH_898_A-82-2-12-arr-right', 'BPDH_898_A-82-2-12-dep-left'), ('BPDH_898_A-82-2-12-dep-left', 'BPDH_897_B-82-2-12-arr-left'), ('BPDH_897_B-82-2-12-arr-left', 'BPDH_897_B-82-2-12-dep-left'), ('BPDH_897_B-82-2-12-dep-left', 'BBAB_842_B-82-2-2-arr-right'), ('BBAB_842_B-82-2-2-arr-right', 'BBAB_842_B-82-2-2-dep-right'), ('BBAB_842_B-82-2-2-dep-right', 'BGRI_822_B-82-2-2-arr-right'), ('BGRI_822_B-82-2-2-arr-right', 'BGRI_822_B-82-2-2-dep-right'), ('BGRI_822_B-82-2-2-dep-right', 'BWSS_434_B-82-2-2-arr-right'), ('BWSS_434_B-82-2-2-arr-right', 'BWSS_434_B-82-2-2-dep-right'), ('BWSS_434_B-82-2-2-dep-right', 'BNIS_424_B-82-2-2-arr-right')]
